StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,xA1,xB1,xAB1s,xAB1l,xA2,xB2,xAB2s,xAB2l,FreeResponse,PlantFood,GenesAnswer,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,God,Intuition,Science,Sex,Race/Ethnicity,Age,Education,Income,SC0,SC1
2017-10-10 19:55:29,2017-10-10 19:57:29,0,198.184.147.58,100,119,1,2017-10-10 19:57:29,R_2rT6YJgh3fkeepA,,,,,40.424194335938,-79.891296386719,anonymous,EN,,,,,4,,,,I think that people should have the.choice.i.know that I would not feel safe.in a self.sriving car,1,2,1,2,2,2,1,1,2,2,,3,4,4,2,3,31,5,6,9,6
2017-10-10 19:52:05,2017-10-10 19:57:41,0,50.225.114.198,100,335,1,2017-10-10 19:57:41,R_2XmqjXpJIqryneY,,,,,42.245895385742,-84.401298522949,anonymous,EN,,,,,,1,,,I think its a good move. Just like when you touch the brake the cruise control shuts off. I think the self driving feature needs to deactivate very quickly with out a lot of user input durring an emergency.,2,1,1,2,2,1,1,1,2,2,,3,3,5,1,3,39,3,5,7,7
2017-10-10 19:54:58,2017-10-10 19:58:34,0,184.96.44.139,100,215,1,2017-10-10 19:58:34,R_bPdsB5sVQWmk2SR,,,,,39.660293579102,-104.76809692383,anonymous,EN,,5,,,,,,,He is being very generous.  He's allowing all his clients to get the test to help them prepare incase they may be prone to a certain disease.,2,1,1,2,2,1,1,1,2,1,Computer Science,4,4,5,1,3,33,4,4,9,7
2017-10-10 19:56:39,2017-10-10 19:58:45,0,45.47.113.133,100,126,1,2017-10-10 19:58:45,R_vvumrHKwLxXQp9f,,,,,43.210800170898,-76.136299133301,anonymous,EN,5,,,,,,,,Letting people know more about the risks they are likely to encounter will make them much more likely to be able to deal with them and have better lives.,2,1,1,2,2,1,1,1,2,2,,1,1,4,2,3,30,3,3,4,7
2017-10-10 19:58:37,2017-10-10 20:03:14,0,67.86.183.146,100,276,1,2017-10-10 20:03:14,R_3NJpg8uPIdMcwX7,,,,,40.218200683594,-74.070999145508,anonymous,EN,,1,,,,,,,From the description it seems that the company will be conducting the genetic risks assessment whether or not the person wants it or not.  It should only be conducted and stored if the person opts in to the genetic risk assessment.,2,1,1,2,2,1,1,1,2,2,,4,4,4,1,3,29,4,4,10,7
2017-10-10 19:57:02,2017-10-10 20:03:32,0,47.145.43.125,100,389,1,2017-10-10 20:03:32,R_SQdhaLv60CznGAV,,,,,33.728302001953,-117.14640045166,anonymous,EN,,,,,,,,5,I believe that the CEO's decision was very appropriate. This creates 2 ways to take control of the car and users can decide what they like better.,2,1,1,1,2,1,1,1,2,1,Computer Science,3,2,5,1,"2,3",23,3,2,6,6
2017-10-10 19:59:06,2017-10-10 20:03:39,0,210.195.240.126,100,272,1,2017-10-10 20:03:39,R_cOVzEWfMvNbtYJj,,,,,5.4019927978516,100.39401245117,anonymous,EN,5,,,,,,,,I think it is good to let people know what can be done about the health situation.,2,1,1,2,2,1,1,1,2,1,Mechanical engineering,2,3,5,1,4,24,4,3,6,7
2017-10-10 20:01:14,2017-10-10 20:03:51,0,108.24.94.58,100,156,1,2017-10-10 20:03:51,R_33DZ20efS6P1w4R,,,,,39.850601196289,-74.909896850586,anonymous,EN,,,,,,1,,,"Computers will never be as smart as humans since humans create computers. So, at the end of the day a human's judgment should overrule a computer's.",2,1,1,2,2,1,1,2,2,1,Nursing,1,2,5,2,4,22,4,3,4,6
2017-10-10 20:00:27,2017-10-10 20:05:05,0,67.242.111.130,100,278,1,2017-10-10 20:05:06,R_1IKPHeoWzthkGfX,,,,,42.486694335938,-75.039703369141,anonymous,EN,,,,5,,,,,"The CEO is trying to help as many people as can be helped.  You have to have two separate groups in order to gather accurate results.  Hopefully, these will results will lead to increased knowledge about customer satisfaction and how to proceed in the future.",2,1,1,2,1,1,1,1,2,2,,5,4,5,2,3,32,6,6,10,6
2017-10-10 20:01:41,2017-10-10 20:05:41,0,68.4.147.137,100,239,1,2017-10-10 20:05:42,R_3fTtsu3mTTus0Dm,,,,,33.605102539062,-117.64399719238,anonymous,EN,,,,,5,,,,"Giving customers the options between self driving and human driving modes will cater to both types of customer. The customer who believes that the self driving mechanism is safe can simply not switch to human driving mode. The customer who does not believe that the self driving mechanism is safe can stick with the human driving mode. Also, it allows the modes to be more flexible depending on the condition. In certain areas, maybe self driving will not function because it is off-road. In that scenario, human driving mode would take over.",2,1,1,2,2,1,1,2,2,1,Software Engineering,3,2,5,1,3,21,4,6,6,6
2017-10-10 20:03:53,2017-10-10 20:07:19,0,36.83.181.152,100,205,1,2017-10-10 20:07:19,R_2TTyYb6dKriSGdD,,,,,-8.5832977294922,116.11669921875,anonymous,EN,,,5,,,,,,He is simply running a study to see the most effective way to help people. He is trying to understand how people think.,2,1,1,2,2,1,1,2,1,1,,1,1,5,1,3,26,4,6,3,5
2017-10-10 20:04:52,2017-10-10 20:09:41,0,76.119.84.58,100,289,1,2017-10-10 20:09:41,R_1DIncFeNYg4fEze,,,,,43.234497070312,-71.52269744873,anonymous,EN,,,,,,,,1,HE IS RISKING THE LIVES OF PEOPLE TO TEST A THEORY.  THERE ARE SAFER WAYS TO TEST FOR SAFETY THAN TO PUT INNOCENT LIVES AT RISK.,2,1,1,2,1,1,1,1,2,2,,5,4,5,2,3,63,4,4,10,6
2017-10-10 20:07:09,2017-10-10 20:10:45,0,100.35.202.232,100,215,1,2017-10-10 20:10:45,R_1n2wSQswBd7KUqN,,,,,40.591796875,-74.705001831055,anonymous,EN,,,,2,,,,,I would not trust a man who primarily runs a company about genealogy to tell me about genetic conditions.  These are serious issues that should be discussed with a doctor and someone who is an expert.  Who is this man or this company to truly know about this serious issue?,2,1,1,2,2,1,1,1,1,2,,5,4,4,2,3,32,6,4,11,6
2017-10-10 20:06:54,2017-10-10 20:10:46,0,97.92.22.2,100,231,1,2017-10-10 20:10:46,R_24nI9gPVcKKl3so,,,,,44.746795654297,-93.202102661133,anonymous,EN,,,3,,,,,,It is his decision to offer these choices to his customers.  I do not feel like I can judge weather or not his decision is appropriate because it is up to the individual person what they will choose.,2,1,1,2,1,1,1,1,2,2,,1,1,5,2,3,29,3,2,3,6
2017-10-10 20:09:30,2017-10-10 20:13:07,0,73.94.201.219,100,216,1,2017-10-10 20:13:07,R_3KIRIMPi5HgVvr0,,,,,45.002807617188,-93.08260345459,anonymous,EN,,,,,,5,,,you should be able to control the car if you want or need to it is a safety thing,2,1,1,2,2,1,1,1,2,2,,5,4,2,2,3,55,2,2,13,7
2017-10-10 20:10:41,2017-10-10 20:13:07,0,99.97.88.126,100,145,1,2017-10-10 20:13:07,R_30o3SE9xc9V1pua,,,,,33.940994262695,-83.434097290039,anonymous,EN,,5,,,,,,,I just feel that the CEO is offering something to everyone and they can choose if they want to see or not. He is doing the right thing by trying to help as many people as possible.,2,1,1,2,2,1,1,2,2,2,,1,1,5,1,3,35,6,5,3,6
2017-10-10 20:10:52,2017-10-10 20:15:14,0,128.255.183.85,100,261,1,2017-10-10 20:15:14,R_217KBMTZWy7ucXp,,,,,41.664001464844,-91.544700622559,anonymous,EN,,,,,5,,,,"It will be necessary to have that option as a failsafe at least for the first couple decades of autonomous vehicle rollout, before the machines have perfected driving completely autonomously with no human intervention. There will be a time when this feature is no longer necessary, but for now it is a very important safety feature.",2,1,1,2,2,1,1,2,2,2,,1,1,5,1,3,24,4,2,3,6
2017-10-10 20:11:39,2017-10-10 20:16:45,0,174.238.11.36,100,305,1,2017-10-10 20:16:45,R_2dLMOaeaVd13AMI,,,,,33.509094238281,-112.08239746094,anonymous,EN,,,,,5,,,,"Ultimately the operator of the vehicle is responsible for it.  If the person driving has an opportunity to take over operation of the vehicle to prevent injury, then they should do it.  If they leave operation up to the self-driving software, then the responsibility falls on the software developer.",2,1,1,2,2,2,1,2,2,2,,2,1,5,1,3,40,3,2,4,5
2017-10-10 20:16:02,2017-10-10 20:20:28,0,73.60.135.226,100,266,1,2017-10-10 20:20:28,R_eKhOtcnufgBthER,,,,,42.519500732422,-70.896697998047,anonymous,EN,2,,,,,,,,"I think this kind of information is sensitive and it's scary to have private companies with people's health information. ",2,1,1,2,2,1,1,2,2,2,,2,2,5,1,3,32,4,4,5,6
2017-10-10 20:09:55,2017-10-10 20:22:05,0,108.171.133.164,100,729,1,2017-10-10 20:22:06,R_3qCYb54bXVKj3vE,,,,,30.450698852539,-91.154602050781,anonymous,EN,,,,,,,5,,"It gives the consumer to have the choice. The choice of either just relaxing and being a passenger, or the choice of actually driving. I find this useful especially on long road trips.",2,1,1,2,2,1,1,2,1,2,,5,4,3,1,3,32,3,2,12,5
2017-10-10 20:09:59,2017-10-10 20:22:50,0,69.73.126.110,100,771,1,2017-10-10 20:22:51,R_PB8qiIxwNlpEYLf,,,,,32.335800170898,-86.403900146484,anonymous,EN,3,,,,,,,,if this is the way to slow down certain illness or death I think it can be very useful.,2,1,1,2,1,1,2,1,1,2,physical science,5,4,4,2,1,56,2,1,11,4
2017-10-10 20:20:27,2017-10-10 20:25:36,0,73.56.134.49,100,308,1,2017-10-10 20:25:36,R_2dZpGgy29sdErPN,,,,,25.788803100586,-80.360801696777,anonymous,EN,,,5,,,,,,He's giving them the option to see if they're at risk or not.,2,1,1,2,1,1,1,1,2,2,,4,4,4,2,2,22,3,4,10,6
2017-10-10 20:26:39,2017-10-10 20:30:04,0,68.133.75.88,100,205,1,2017-10-10 20:30:05,R_3fCv8QmSBsH8rn0,,,,,42.744201660156,-78.744201660156,anonymous,EN,,5,,,,,,,"Knowing genetic risks for health conditions is a smart thing. Giving customers the option to view the results or not to view the results seems appropriate. ",2,1,1,2,2,1,1,1,2,2,,1,2,4,2,3,33,4,5,5,7
2017-10-10 20:21:54,2017-10-10 20:31:39,0,71.127.205.73,100,584,1,2017-10-10 20:31:39,R_10rCE4gvUPNNirM,,,,,40.360305786133,-74.072799682617,anonymous,EN,,,,,,,,3,"Essentially, the two proposed modes are very similar.  In both cases, the human can override the self driving mode.  The only difference that I can see, is that one mode requires that the driver flip a switch or some type to button to go to the human driver mode. The question, I assume, is whether the time it takes to switch to the human driving mode makes a difference in the amount of accidents. I would think that this issue should be settled BEFORE making the car available to the public.  So while it is appropriate to test, it is not appropriate to sell the car before those tests are done. ",2,1,1,2,2,1,1,1,2,2,,3,1,4,2,3,58,4,3,6,7
2017-10-10 20:28:20,2017-10-10 20:32:20,0,99.90.32.149,100,239,1,2017-10-10 20:32:20,R_2DYbk1ZxHV3nYpR,,,,,33.856002807617,-84.212898254395,anonymous,EN,,,,,,5,,,"I think the human driver should be able to override the self-driving mode.  At this point in self-driving technology, it just isn't reliable enough to be fully trusted.",2,1,1,2,2,1,1,1,2,2,,5,3,4,2,3,63,6,1,10,7
2017-10-10 20:32:04,2017-10-10 20:33:55,0,64.134.234.105,100,111,1,2017-10-10 20:33:56,R_2DS0o1x0PgYOTFO,,,,,36.175003051758,-115.13719940186,anonymous,EN,,,3,,,,,,"I don't think either can satisfy all parties, but at least this is a good test to see what the best option is.",2,1,1,2,2,1,1,1,2,2,,1,2,5,1,3,38,4,6,4,7
2017-10-10 20:27:52,2017-10-10 20:34:05,0,98.169.195.137,100,372,1,2017-10-10 20:34:06,R_rcAHdWPwjgXGF6p,,,,,38.759094238281,-77.095100402832,anonymous,EN,,,,,,,4,,"It's seems appropriate because he devised two different methods to tackle the problem. However, I'm not sure of the effectiveness of a lever when an in an emergency situation due to speed. Pressing the gas pedal or brake pedal is faster and is more instinctive to humans.",2,1,1,2,2,1,1,1,2,2,,2,2,5,1,3,28,4,2,5,7
2017-10-10 20:31:28,2017-10-10 20:34:36,0,97.91.1.228,100,188,1,2017-10-10 20:34:36,R_3rNc6xEobfsgdRl,,,,,43.016098022461,-86.12670135498,anonymous,EN,5,,,,,,,,"The CEO is trying to help people learn about genetic DNA mutations. This will help those that might benefit from early detection of a mutation. ",2,1,1,2,1,2,1,1,2,2,,5,5,3,2,3,31,4,6,13,5
2017-10-10 20:32:42,2017-10-10 20:34:56,0,67.11.211.34,100,134,1,2017-10-10 20:34:57,R_1LLnL7Qag9sIM5p,,,,,29.583404541016,-98.399398803711,anonymous,EN,,,,,,,,1,The models should have all been the same to prevent any deaths. Human interaction should be a last resort.,1,1,1,2,2,1,1,1,1,2,,2,1,1,1,2,19,4,2,8,6
2017-10-10 20:31:58,2017-10-10 20:36:15,0,24.125.62.4,100,256,1,2017-10-10 20:36:15,R_1jvrMUcquWYZCfu,,,,,33.943206787109,-84.318000793457,anonymous,EN,,2,,,,,,,"That's not the product the customers signed up to purchase. The company should stick to what they actually do. If customers want that information, they can seek it out.",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,25,6,4,3,7
2017-10-10 20:35:14,2017-10-10 20:37:14,0,70.185.197.16,100,120,1,2017-10-10 20:37:15,R_1fjtay2ipJvUNTe,,,,,36.097106933594,-95.962699890137,anonymous,EN,,,,,5,,,,I believe people should have an option whether or not to have self driving cars. I don't personally feel safe with them so I don't feel I should be required to have it. It puts me in an unsafe situation.,2,1,1,2,1,1,1,2,1,2,,3,4,4,2,3,25,3,3,9,4
2017-10-10 20:28:02,2017-10-10 20:38:53,0,67.174.66.252,100,650,1,2017-10-10 20:38:54,R_12AB5M8bz6shY3v,,,,,37.343994140625,-79.206398010254,anonymous,EN,,,,,,2,,,Because it will motivate the driver of the car to pay attention to emergencies when driving.,2,1,1,2,1,2,2,2,1,2,,5,5,3,2,1,41,3,3,13,2
2017-10-10 20:37:07,2017-10-10 20:40:20,0,71.234.209.182,100,193,1,2017-10-10 20:40:21,R_1DNiQSIkNQGtTDT,,,,,41.524307250977,-72.075897216797,anonymous,EN,,,,,,,,2,"I think having the people involved in such a study will provide skewed results, especially if it was just 1 year. Having the lever will mean the person will drive a bit more careful for that 1 year. You need to examine the person at comfortable situations, maybe over course of 20 years.",2,1,1,1,2,1,1,1,1,2,,1,1,4,1,3,30,6,4,4,5
2017-10-10 20:31:50,2017-10-10 20:40:33,0,68.224.200.251,100,522,1,2017-10-10 20:40:33,R_8vUrrwms5VMxLXP,,,,,41.775894165039,-72.521499633789,anonymous,EN,,,,5,,,,,"He wants to test everybody for genetic conditions.  Some want answers for cures and some don't.  He wants to see which group is more interested. ",2,1,1,2,2,1,1,2,2,2,,1,4,5,1,3,75,2,2,6,6
2017-10-10 20:37:54,2017-10-10 20:41:34,0,73.203.43.21,100,220,1,2017-10-10 20:41:35,R_1erWZbop6eHhGr0,,,,,39.613006591797,-105.06269836426,anonymous,EN,4,,,,,,,,"CEO wants to help people and the people can decide if they want to get helped. I think it is a much better thing to do than not. ",1,1,1,2,2,1,1,1,1,2,,3,3,3,2,4,27,4,3,9,6
2017-10-10 20:39:39,2017-10-10 20:42:35,0,69.23.34.90,100,175,1,2017-10-10 20:42:36,R_2xWfLtu2OYAGGPY,,,,,38.00520324707,-84.983001708984,anonymous,EN,,,,,5,,,,"Machines do malfunction. At least until this technology is perfected, people should have an option to control the automobile themselves. ",2,1,1,2,1,1,1,1,2,2,,4,4,4,2,3,41,6,3,10,6
2017-10-10 20:41:01,2017-10-10 20:44:49,0,99.203.129.100,100,228,1,2017-10-10 20:44:50,R_3EPU5UdImVlCPq2,,,,,41.649993896484,-83.674102783203,anonymous,EN,5,,,,,,,,"If the customers are able to find out that they have or are at risk for a genetic disease early enough, then they will be able to seek medical attention. This may help people reduce the risk of getting these diseases, or help them fix the symptoms.",2,1,1,2,2,1,1,1,2,2,,5,5,3,2,3,30,2,3,13,7
2017-10-10 20:37:33,2017-10-10 20:44:49,0,104.15.154.104,100,436,1,2017-10-10 20:44:49,R_3nUB4KjgWuIGok8,,,,,30.627807617188,-88.152603149414,anonymous,EN,,5,,,,,,,"I think it's good that the CEO has decided to do something very helpful with the DNA testing that the company is already doing. The results could help save people life and I'm sure a lot of people would like to know that kind of information. He is also giving people the option to know the information or not. ",2,1,1,2,2,1,1,2,2,2,,1,1,5,1,1,26,4,3,3,6
2017-10-10 20:40:26,2017-10-10 20:45:32,0,24.140.63.159,100,306,1,2017-10-10 20:45:32,R_1gLAhXfVnUfYyWg,,,,,40.818206787109,-81.491798400879,anonymous,EN,,,,,,3,,,It could have it's good points and bad points.  The person riding may not see a problem until it is too late.,2,2,1,2,1,2,1,1,2,2,,4,5,4,2,3,65,1,1,11,5
2017-10-10 20:43:00,2017-10-10 20:45:52,0,98.28.253.171,100,171,1,2017-10-10 20:45:52,R_XpmaObgZc09dPMZ,,,,,39.337600708008,-84.404403686523,anonymous,EN,,,,3,,,,,"Appears to be a somewhat fair choice, but also not a fair choice. Kind of a middle choice that serves all sides.",2,2,1,2,2,1,1,1,1,2,,3,2,3,1,3,37,6,6,8,6
2017-10-10 20:40:59,2017-10-10 20:46:40,0,50.200.192.154,100,341,1,2017-10-10 20:46:41,R_3rMMV1PSli20eAL,,,,,37.429901123047,-121.77830505371,anonymous,EN,,,1,,,,,,"1) You cannot determine genetic issues through genealogy
2) He is offering both halves the exact same option.",2,1,1,2,2,1,1,2,2,2,,1,1,4,1,3,62,4,6,4,6
2017-10-10 20:36:05,2017-10-10 20:47:06,0,99.8.205.69,100,661,1,2017-10-10 20:47:07,R_2aK8HCeYPiboeQ7,,,,,39.617599487305,-86.177101135254,anonymous,EN,,,5,,,,,,I think he is being fair by offering for customers to see if they have the risk.  The customers can either choose to find out or not.,2,1,1,2,2,1,1,1,1,1,Computer Science,5,4,5,1,3,52,4,6,10,6
2017-10-10 20:38:43,2017-10-10 20:47:18,0,173.163.4.137,100,515,1,2017-10-10 20:47:18,R_1gLxbYhUZsP7MUd,,,,,40.181396484375,-76.99690246582,anonymous,EN,,,,2,,,,,"someone's health is not something one plays russian roulette with so offering customers the option with the highest  satisfaction is not the way to go about it ",2,2,1,2,2,1,2,1,2,2,,5,3,4,2,5,49,4,4,10,6
2017-10-10 20:42:44,2017-10-10 20:48:46,0,70.127.160.219,100,361,1,2017-10-10 20:48:46,R_2at58ALhV7occWZ,,,,,28.085906982422,-82.762496948242,anonymous,EN,,,,,,,3,,"I don't think this action should be judged as inappropriate or appropriate. It is common practice for companies to test different versions of products. As long as the people buying the items are aware of the differences and the CEO doesn't hide anything, mislead anyone or commit fraud, everything is ok",2,1,1,2,2,1,1,1,2,2,,3,1,4,2,3,52,6,6,6,7
2017-10-10 20:49:10,2017-10-10 20:51:21,0,13.8.123.100,100,130,1,2017-10-10 20:51:22,R_DDnFvfuARkZrb5T,,,,,40.71110534668,-73.946899414062,anonymous,EN,,3,,,,,,,I dont know if its a privacy issue or not.,2,1,1,2,2,1,1,2,1,1,Comp sci,3,3,2,1,2,26,4,3,10,5
2017-10-10 20:49:49,2017-10-10 20:51:43,0,75.140.182.27,100,113,1,2017-10-10 20:51:43,R_1Hyx1QdYvKneLU5,,,,,35.676696777344,-81.38500213623,anonymous,EN,,,,5,,,,,"Possibly saving someone's life - or quality of life - outweighs any ""privacy"" concerns.",2,1,1,2,2,1,1,1,2,2,,1,1,5,3,3,23,3,2,3,7
2017-10-10 20:47:51,2017-10-10 20:52:22,0,24.112.96.250,100,271,1,2017-10-10 20:52:23,R_WAnC6knWZ8ciSoV,,,,,39.088806152344,-96.788497924805,anonymous,EN,,,,,4,,,,Too often accidents happen because the driver wasn't paying attention self driving mode may make things on the road a lot safer. I like the idea as long as their is safety features of course.,2,1,1,2,2,1,1,1,1,2,,4,4,3,1,"1,3",29,3,3,11,6
2017-10-10 20:48:48,2017-10-10 20:53:34,0,107.5.88.103,100,286,1,2017-10-10 20:53:35,R_cMAOvOXH5XlQkNj,,,,,41.893402099609,-84.065902709961,anonymous,EN,,,,,,4,,,I chose this option because it is important that the user has a way to override and take over in case the AI is not responding in a safe way. The CEO is doing a good job to make sure that the user is safe and able to reduce and error possible.,2,1,1,2,1,2,1,2,2,2,,2,2,4,1,2,27,3,2,6,4
