pid,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,PlantFood,PlantFood_Correct,GenesAnswer,GenesAnswer_Correct,Earth,Earth_Correct,Radioact,Radioact_Correct,Lasers,Lasers_Correct,Electrons,Electrons_Correct,Continents,Continents_Correct,Gender,Gender_Correct,Antibiotics,Antibiotics_Correct,degree,Degree_spec,ScienceLitSummed,STEMdegree,God,Intuition,ScienceBelief,ScienceBelief_Reverse,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,IntuitionScore_ByHand,ScienceLitScore,RepeatTurkerLabelCode
311,xAB1l,gene.ABL,4,0,"If someone is willing to give over their DNA to a corporation, they might as well go all the way and get the full package.",271,R_Rw3z73CFmeX6VYB,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,0,8,0,3,3,3,3,1,1,3,1,57,1,4,1,3,0,9,6,0
315,xAB1l,gene.ABL,3,0,"As long as there is a group that gets results on diseases that can be cured or prevented, I don't see an issue with it. If there was only a group that gets info on diseases that cannot be cured or prevented, then it might border on a bit unethical.",263,R_CjhEpUc9uADvgFH,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,5,1,2,0,3,1,42,1,4,1,5,1,3,7,0
325,xAB1l,gene.ABL,1,1,So a person can take the necessary steps to slow the condition down or keep from getting it if possible.,450,R_1NsKbcGRvGu5u4D,2,1,1,1,1,1,1,0,2,1,1,1,2,0,1,1,1,0,2,0,6,0,4,5,4,2,2,0,1,0,57,1,3,0,4,1,11,4,0
334,xAB1l,gene.ABL,4,0,Because it seems to be the best option possible in his situation. I can't think of any other way to go about his decision.,166,R_28OJxDx0THxGurS,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,5,4,4,2,2,0,3,1,24,0,2,0,3,0,11,6,0
339,xAB1l,gene.ABL,4,0,"It's a test that I'm sure a lot of people would want - to know if they were genetically at risk for different things.  It does seem though that it's not up to the CEO to set the test conditions - would be better if everyone had access to the same sort of test results, and could choose for themselves how much they would like to know (or not know).",241,R_qWNJCXaxm9Er5nz,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Industrial Engineering,9,1,1,1,5,1,1,1,"2,3",0,46,1,5,1,4,1,3,7,0
353,xAB1l,gene.ABL,2,1,"If he can help customers, I don't understand why he can't just let them choose if they want to A) see if they have any preventable genetic health conditions or B) see if they have any preventable or non preventable genetic health conditions. I don't understand the benefit of not letting the customer decide what test they want to run.",335,R_2Bx154C3JMIYTHe,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,4,2,4,2,2,0,1,0,42,1,4,1,2,0,8,7,0
357,xAB1l,gene.ABL,3,0,It's entirely up to the individual customer what they want to know about themselves.,214,R_2di5HVQjl1QkOmB,2,1,1,1,2,0,2,1,1,0,2,0,1,1,1,1,2,1,2,0,6,0,4,2,4,2,2,0,3,1,44,1,3,0,4,1,8,4,0
369,xAB1l,gene.ABL,4,0,"Arbitrarily or randomly running different tests on two groups that believed they were getting the same testing is misleading.  Even if the two groups were unaware of the inequity, they were receiving different services without having the option to choose.",301,R_1q9wHSJ2PcZNtaF,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,4,2,2,0,3,1,61,1,2,0,3,0,4,7,0
378,xAB1l,gene.ABL,4,0,"If this method is resulting in customer satisfaction, then it must be appropriate and satisfying to the consumer. It is also very ethical considering it could save someone's life.",240,R_2w02OZco368pZB8,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,2,1,1,Biology,8,1,5,5,3,3,1,1,2,0,30,0,4,1,6,1,13,6,0
394,xAB1l,gene.ABL,5,0,"Doing an experiment to determine the best cause of action is a good idea scientifically.  Ethically, giving the people the best course of action once you have determined it is a good course of action as well.",848,R_RRnowbmgiBNO3st,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,5,1,1,1,3,1,35,1,3,0,3,0,3,7,0
395,xAB1l,gene.ABL,4,0,"Well, he's doing an experiment correctly, and he's testing for both genetic health risks that can be fixed and can't. I figure, even if no cure or fix can be found, it's better to know about it than to not.",325,R_3PM0fG8BA2rXGKx,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,1,0,2,0,7,0,4,3,4,2,2,0,3,1,24,0,3,0,1,0,9,5,0
410,xAB1l,gene.ABL,4,0,Allowing the customers to choose will give the customers a sense of ownership,206,R_1msom3PHl0uYDtD,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,3,2,5,1,1,1,2,0,35,1,4,1,2,0,6,7,0
423,xAB1l,gene.ABL,3,0,The CEO's intentions are commendable to want to help as many people but I am not to sure about the way.,256,R_yK4ctKXVAarRDyN,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,0,8,0,5,5,3,3,2,0,2,0,28,0,1,0,4,1,13,6,0
435,xAB1l,gene.ABL,4,0,"The CEO's actions would find an answer to one of the most vexing questions about ethics in genetic science -- how to inform clients of their findings.

That said, it might be better (and more efficient) to offer all clients both options.",291,R_1NaX64zCqUfeAep,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,3,1,5,1,2,0,1,0,60,1,3,0,3,0,5,7,0
450,xAB1l,gene.ABL,4,0,I feel the CEO's decision is not harming anyone. His offering the ability to see genetic conditions possibility is on top of the service the people want. So they can disregard the information if they choose to.,198,R_2CPJZRQGVwzA3Qp,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,4,3,4,2,1,1,3,1,25,0,4,1,2,0,9,7,0
456,xAB1l,gene.ABL,3,0,"It doesn't seem unethical; rather, it's just a trial to see which is more effective for retaining customers. I don't love the idea, but I don't have any major problem with it.",132,R_xz4CegLRbkcuYfL,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,5,1,1,1,1,0,28,0,3,0,3,0,3,7,0
469,xAB1l,gene.ABL,5,0,"The CEO is trying to help as many people as can be helped.  You have to have two separate groups in order to gather accurate results.  Hopefully, these will results will lead to increased knowledge about customer satisfaction and how to proceed in the future.",278,R_1IKPHeoWzthkGfX,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,5,4,5,1,2,0,3,1,32,0,6,1,6,1,10,6,0
473,xAB1l,gene.ABL,2,1,I would not trust a man who primarily runs a company about genealogy to tell me about genetic conditions.  These are serious issues that should be discussed with a doctor and someone who is an expert.  Who is this man or this company to truly know about this serious issue?,215,R_1n2wSQswBd7KUqN,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,0,8,0,5,4,4,2,2,0,3,1,32,0,6,1,4,1,11,6,0
494,xAB1l,gene.ABL,5,0,He wants to test everybody for genetic conditions.  Some want answers for cures and some don't.  He wants to see which group is more interested.,522,R_8vUrrwms5VMxLXP,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,1,4,5,1,1,1,3,1,75,1,2,0,2,0,6,6,0
500,xAB1l,gene.ABL,3,0,"Appears to be a somewhat fair choice, but also not a fair choice. Kind of a middle choice that serves all sides.",171,R_XpmaObgZc09dPMZ,2,1,2,0,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,0,7,0,3,2,3,3,1,1,3,1,37,1,6,1,6,1,8,6,0
503,xAB1l,gene.ABL,2,1,someone's health is not something one plays russian roulette with so offering customers the option with the highest  satisfaction is not the way to go about it,515,R_1gLxbYhUZsP7MUd,2,1,2,0,1,1,2,1,2,1,1,1,2,0,1,1,2,1,2,0,7,0,5,3,4,2,2,0,5,0,49,1,4,1,4,1,10,6,0
506,xAB1l,gene.ABL,5,0,"Possibly saving someone's life - or quality of life - outweighs any ""privacy"" concerns.",113,R_1Hyx1QdYvKneLU5,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,5,1,3,0,3,1,23,0,3,0,2,0,3,7,0
518,xAB1l,gene.ABL,5,0,This decision is fair. It does not treat people unfairly. Both groups have the option to see the additional results offered to them. The CEO is also doing research to allow more people to have the best outcome later.,359,R_81ippbPD8WGAgCt,2,1,1,1,1,1,2,1,2,1,2,0,1,1,2,0,1,0,2,0,6,0,1,1,5,1,1,1,1,0,27,0,3,0,3,0,3,4,0
532,xAB1l,gene.ABL,4,0,It is like a double blind study to see what more people would want to know.,250,R_urCtY32d1kfK7D3,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Mechincal engineering,9,1,2,4,5,1,2,0,"2,3",0,31,0,4,1,2,0,7,7,0
542,xAB1l,gene.ABL,1,1,"The CEO is putting the customers' satisfaction by providing them the option to view additional results. The CEO also has the main goal of helping the customers see if they have conditions that can be treated or not, and the option that make them feel satisfied with the process. So I think that the CEO is doing an appropriate job.",711,R_2fe8qTnWaEOMojB,2,1,2,0,1,1,2,1,1,0,1,1,1,1,2,0,2,1,2,0,6,0,1,4,2,4,2,0,2,0,37,1,4,1,6,1,9,5,0
547,xAB1l,gene.ABL,4,0,I think it helps come to the best overall conclusion on how to deliver the best possible results that target a specific problem.,287,R_2U9R5Scqygy2uJD,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,1,0,2,n/a,7,0,2,1,5,1,1,1,3,1,35,1,3,0,6,1,4,5,0
548,xAB1l,gene.ABL,2,1,People should have the option of knowing everything if they want to.,500,R_r25S2T1NT4cfPix,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,1,1,5,1,1,1,3,1,34,1,4,1,5,1,3,6,0
562,xAB1l,gene.ABL,4,0,He is slowing working into offering genetic testing and by using different groups he will be able to feel out what the customer need.,437,R_SVsGkc3JDjSJTj3,2,1,1,1,1,1,2,1,2,1,1,1,2,0,1,1,1,0,2,0,7,0,5,5,4,2,2,0,3,1,35,1,4,1,3,0,12,5,0
568,xAB1l,gene.ABL,5,0,I think it is a good thing because I feel like the CEO would be saving peoples lives and warning people about genetic diseases.,180,R_CjoRvpCcMkajuyl,2,1,1,1,1,1,2,1,1,0,1,1,1,1,2,0,1,0,2,0,6,0,4,2,4,2,1,1,3,1,23,0,2,0,3,0,8,4,0
570,xAB1l,gene.ABL,5,0,It is a good way to check which will be more beneficial and more feasible to get the results that they need.  The CEO seem to have to thought of the right approach to yield a better outcome.,422,R_sotkFFcDFYZz6hz,2,1,1,1,1,1,2,1,1,0,1,1,1,1,2,0,1,0,2,0,6,0,4,3,4,2,2,0,1,0,32,0,3,0,3,0,9,4,0
588,xAB1l,gene.ABL,4,0,"I feel like when it says ""option"" that the people are informed ahead of time and know that they are being given this additional screening or testing option.",289,R_3m3nFODpthuvbaD,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,2,1,4,2,2,0,3,1,32,0,6,1,6,1,5,7,0
591,xAB1l,gene.ABL,4,0,"It makes sense, and, if I understand correctly, the people initially only given the results of curable or preventable health conditions will also get the complete results eventually. It would be interesting to see which one works.",423,R_3qxPaFXwkNNTYNf,2,1,1,1,1,1,2,1,2,1,2,0,2,0,1,1,2,1,2,0,7,0,3,1,5,1,2,0,3,1,39,1,4,1,4,1,5,5,0
607,xAB1l,gene.ABL,3,0,"I'd rather offer everyone the same level of detail with the choice to ""opt out"" and make an informed decision how to proceed from there.",219,R_1MMpzp4bKPcqMXo,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,2,1,2,0,8,0,1,1,4,2,2,0,3,1,38,1,4,1,6,1,4,6,0
614,xAB1l,gene.ABL,4,0,"This is a business decision, but the customer is still left with the option to view or not view.",210,R_2txU6tjSCI2JIcF,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,registered nursing,9,1,5,4,1,5,2,0,3,1,66,1,3,0,2,0,14,7,0
622,xAB1l,gene.ABL,2,1,"The CEO should have to ask permission from the customers. They may think that this is an invasion of privacy, and could be upset.",362,R_27x7pP8Pjd5enET,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,1,Zoology,8,1,3,3,3,3,1,1,3,1,43,1,4,1,6,1,9,6,0
627,xAB1l,gene.ABL,1,1,This study is not only inappropriate it is unethical because it has not been reviewed by a medical or university ethics committee. Withholding information from customers regarding their genetic history or health risks for diseases and other conditions could constitute criminal negligence. I believe this company should be monitored by the Federal Drug Administration given the level of invasiveness and privacy concerns regarding the control of private medical data being placed in the hands of genetic testing corporations.,338,R_2aIuelvNDfthdNy,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,3,2,5,1,1,1,3,1,32,0,3,0,2,0,6,6,0
639,xAB1l,gene.ABL,3,0,I suppose both of these options have value and a trial is a good way to see what customers want. This is a hard question as I have never really considered this before.,234,R_2XassUn7TWkvdKa,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,3,2,4,2,2,0,3,1,44,1,3,0,1,0,7,6,0
649,xAB1l,gene.ABL,4,0,"the CEO knows the problem and identifies it, but he also wants to help as many people as possible which shows he has genuine concern for his company and customers.",253,R_Rrc8NxgAR8QwJS9,2,1,2,0,1,1,2,1,1,0,1,1,1,1,1,1,1,0,2,0,6,0,5,3,5,1,2,0,1,0,24,0,3,0,2,0,9,5,0
658,xAB1l,gene.ABL,5,0,The CEO was being very considerate. He was giving his customers many options,201,R_1jUrtyb4ryRw2ya,2,1,1,1,2,0,2,1,2,1,1,1,2,0,1,1,2,1,2,0,7,0,5,5,5,1,1,1,4,0,50,1,4,1,5,1,11,5,0
668,xAB1l,gene.ABL,5,0,is good idea,451,R_xEo2uSnY82TRnXz,2,1,1,1,1,1,1,0,2,1,1,1,2,0,1,1,1,0,2,0,6,0,4,3,4,2,1,1,3,1,25,0,6,1,3,0,9,4,0
686,xAB1l,gene.ABL,4,0,I choose somewhat appropriate because it is an experiment i presume to find out how Customers will react if they find out they have a genetic disorder that they can't do anything about. If eventually he incorporated it into actual business practice then I would think giving the option to each customer directly whether or not they'd like to know if they were at risk for conditions that they have no control over.,798,R_1GPRlvCEAjwEFoN,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,3,2,4,2,1,1,3,1,31,0,3,0,2,0,7,7,0
689,xAB1l,gene.ABL,5,0,I think his experiment is very appropriate because he is trying to help customers.,266,R_3hgYLqcXostbSX8,2,1,1,1,1,1,2,1,1,0,2,0,1,1,1,1,2,1,2,0,7,0,5,5,3,3,2,0,3,1,29,0,4,1,1,0,13,5,0
707,xAB1l,gene.ABL,5,0,"I believe the CEO is taking the time to learn what will be best for the customers by learning what the customer's want. Additionally, he is making an attempt to better the company by providing additional services for customers.",362,R_XBQ0nSIfYO2nTMJ,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,1,Electronic Engineering and Computer and Information Science,8,1,3,2,4,2,1,1,3,1,36,1,3,0,6,1,7,6,0
718,xAB1l,gene.ABL,5,0,I think  the CEO offering these extra test results is a great benefit to his clients.,382,R_1cTSK0CkqbRPvS8,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,1,0,2,0,7,0,5,4,4,2,2,0,3,1,38,1,3,0,4,1,11,5,0
724,xAB1l,gene.ABL,1,1,This was very inappropriate because he is testing his product by using people's lives (possibly not treating them) to improve his product.,409,R_2WS8JkFdfe8KJjL,2,1,1,1,1,1,1,0,2,1,1,1,1,1,2,0,2,1,2,0,7,0,4,3,3,3,1,1,3,1,19,0,3,0,1,0,10,5,0
734,xAB1l,gene.ABL,2,1,I think the pool of people should have been less than 50 percent that he wanted to risk their health.,223,R_baem3heSt6mOFqh,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,3,4,4,2,2,0,3,1,29,0,4,1,5,1,9,6,0
744,xAB1l,gene.ABL,4,0,"Ideally the clients should be allowed to know of any kind of genetic disease regardless of whether there are or are not any treatments, especially since these may be passed down to their children. If the alternative however is that the clients are kept permanently unaware since they never got tested I suppose the plan proposed is somewhat appropriate. Perhaps the clients should be informed about which genetic diseases they would be informed about.",362,R_21jpGDieg41ydVM,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,B.S. Chemistry,9,1,1,1,5,1,1,1,5,0,25,0,4,1,1,0,3,7,0
747,xAB1l,gene.ABL,5,0,The CEO creates a plan that can help both of the groups. There is nothing wrong with what he's doing as he is helping everyone he can.,215,R_10oSbVAtLI3MsgA,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,5,4,5,1,1,1,3,1,19,0,3,0,6,1,10,6,0
748,xAB1l,gene.ABL,4,0,This is trying to look at the problem from 2 different ways.Their trying to help as many people as possible.Sounds like money is an issue.More money more people can be helped.,358,R_uyTB7Q9cyD7iRsR,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,1,0,2,0,7,0,5,3,5,1,1,1,3,1,57,1,3,0,4,1,9,5,0
762,xAB1l,gene.ABL,5,0,hes trying to help everyone,321,R_AGupdA2EtWYdVcJ,2,1,1,1,1,1,2,1,1,0,2,0,1,1,2,0,1,0,2,0,5,0,3,1,5,1,2,0,2,0,25,0,3,0,2,0,5,3,0
770,xAB1l,gene.ABL,4,0,"It feels me like that
",210,R_1Cel4qkRDzZKJKT,2,1,1,1,1,1,1,0,2,1,2,0,2,0,1,1,1,0,2,0,5,0,4,2,4,2,1,1,4,0,31,0,5,1,4,1,8,3,0
776,xAB1l,gene.ABL,1,1,"I chose very inappropriate. A customer who may find out that they have a genetic vulnerability for a health problem that cannot be helped, may wind up with great difficulty coping and worrying about their future.",781,R_27lfGPgi1B1xXwJ,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,2,1,2,0,8,0,4,4,4,2,2,0,3,1,66,1,6,1,2,0,10,6,0
788,xAB1l,gene.ABL,1,1,"Because CEO as taken appropriate decision of selecting two different ways to help customers, so he decides to run an experiment by randomly assigning them to one of two test conditions and provide new customers with the option that led to the highest customer satisfaction during the experiment.
",485,R_2D1WSRrPRCmPqKZ,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,0,8,0,5,3,5,1,1,1,3,1,30,0,4,1,4,1,9,6,0
798,xAB1l,gene.ABL,4,0,"He is trying to improve the lives of the patients. He is letting the ""market"" decide which of the services they choose.",335,R_3phSlVIriUE8jcd,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,1,1,4,2,1,1,3,1,32,0,4,1,2,0,4,6,0
7,xAB1s,gene.ABS,1,1,He does not know what will happen.,95,R_2WwftOVDTRLSYqq,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Network Systems Administration,9,1,5,1,5,1,1,1,3,1,25,0,3,0,3,0,7,7,0
16,xAB1s,gene.ABS,3,0,i do not think it is good or bad. It sounds like a sound test.,194,R_2tFFwFyEben2jUZ,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,2,1,5,1,1,1,3,1,39,1,6,1,6,1,4,6,0
43,xAB1s,gene.ABS,5,0,He is giving the family the option . He is trying to help people the best way he can,230,R_3rZ04MLieZfeEWG,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,2,0,6,0,5,2,5,1,2,0,3,1,35,1,2,0,5,1,8,4,0
44,xAB1s,gene.ABS,4,0,It is somewhat appropriate because the customers could take the results and figure out for themselves if the health risks could be prevented or reduced.,186,R_24AhDHq3KTCPUWF,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,3,2,5,1,2,0,3,1,27,0,4,1,2,0,6,7,0
56,xAB1s,gene.ABS,4,0,He's making sure it works. He has two different samples to compare. I see nothing wrong with this,160,R_2ttkCi1NTUAE88w,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1,2,0,7,0,2,1,5,1,1,1,3,1,29,0,4,1,3,0,4,5,0
63,xAB1s,gene.ABS,3,0,"I think that the doctor is trying to help his patients by doing this study, but I think further studying and instructions need to be laid out because it is kind of vague.",280,R_3PY1wbRJnpZKgkH,2,1,1,1,1,1,1,0,2,1,1,1,1,1,2,0,2,1,2,0,7,0,3,3,4,2,2,0,3,1,36,1,4,1,4,1,8,5,0
87,xAB1s,gene.ABS,5,0,Customers will get the additional info despite the circumstances. In this way more lives will be saved.,202,R_2ZHs5Oy63ni8MMe,2,1,2,0,1,1,1,0,2,1,1,1,1,1,1,1,2,1,1,Computer Science,7,1,2,2,5,1,1,1,3,1,28,0,4,1,2,0,5,6,0
89,xAB1s,gene.ABS,3,0,I don't think his decision is inappropriate or appropriate. I'd be interested to see how his experiment turns out.,321,R_2wi8Raexvwjlnm1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,2,1,5,1,2,0,3,1,29,0,3,0,3,0,4,7,0
92,xAB1s,gene.ABS,5,0,"He is offering all the same information to every customer, he is just leading with a different option.  The CEO seems to be truly interested in helping people.",198,R_2TFd5vWFAJlduxG,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,5,1,2,0,3,1,52,1,6,1,6,1,3,7,0
95,xAB1s,gene.ABS,1,1,"Because I think the choice of how to receive the additional results should be up to the customer, - that in every interaction they should be able to filter their additional results as they see fit.",432,R_1rv68E9WL0BOGP7,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,4,2,2,0,3,1,45,1,3,0,2,0,4,7,1
100,xAB1s,gene.ABS,2,1,He is unethically experimenting on human subjects.,115,R_2PdSabKEsegDZWT,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,5,1,1,1,3,1,25,0,4,1,3,0,3,7,0
110,xAB1s,gene.ABS,2,1,I think it is somewhat inappropriate because the people are randomly selected.  Only certain people will receive the information.,362,R_25zGt5O1FDbls2N,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,4,4,4,2,2,0,3,1,53,1,4,1,2,0,10,7,0
139,xAB1s,gene.ABS,5,0,I think it is a good thing that he is doing this. it might help some people.,307,R_PTk7zzHQomh0R0J,2,1,2,0,1,1,2,1,2,1,2,0,2,0,1,1,1,0,2,0,5,0,5,4,2,4,2,0,3,1,36,1,3,0,3,0,13,4,0
153,xAB1s,gene.ABS,3,0,It's fine for a doctor to run an experiment but they should have approval from properly qualified organizations and they should be required to inform their patients.,109,R_yyHGzdGpy2MGaE9,2,1,1,1,1,1,1,0,2,1,2,0,1,1,2,0,1,0,2,0,5,0,3,5,4,2,2,0,3,1,21,0,4,1,2,0,10,3,0
