pid,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,RepeatTurkerLabelCode
138,B,Scope.Appointment,2,1,I can see how a doctor might find that to be cute but a colonoscopy is not a quick appointment and people avoid them for a reason.,,R_2sYeYUDKhvuF6lg,2,0,1,0,36,1,3,0,6,1,0
139,B,Scope.Appointment,1,1,You dont  schedule someone for an appointment without permission,,R_3fe1adrXBnQTKzx,2,0,1,0,32,0,3,0,2,0,0
140,B,Scope.Appointment,5,0,Has trying to help people.,,R_2QDktMsdB8DXU3Q,1,1,3,1,28,0,3,0,3,0,0
141,B,Scope.Appointment,4,0,The doctors know what treatments to do and when. A simple reminder is good for everyone and an appointment option takes a step out of it.,,R_3HMMZcohgSkEMzj,2,0,3,1,34,1,4,1,3,0,0
142,B,Scope.Appointment,2,1,"Even though it is done with good intentions, it is inappropriate for the CEO to suggest a course of treatment. Also, the card is in poor taste.",,R_3ee2LLgvpGm7sKI,1,1,3,1,45,1,3,0,2,0,0
143,B,Scope.Appointment,3,0,just because,,R_2VEDV1a1v8neFov,1,1,3,1,32,0,4,1,3,0,0
144,B,Scope.Appointment,4,0,"It comes from a good place, I think. Some may find it inappropriate but I think it's in good humor.",,R_tWpLa1OQDFHvzPj,1,1,3,1,36,1,3,0,4,1,0
145,B,Scope.Appointment,5,0,"This seems like a good awareness tactic for the target demographic. It is helpful and useful, and offers no downside to patients if they choose not to make use of the offer.",,R_1ilBEqixTMOwD3l,1,1,3,1,43,1,2,0,3,0,0
146,B,Scope.Appointment,4,0,"I think the CEO's decision to send this birthday card is with good intentions, he may genuinely care about the health and wellness of his employees, and adds a little bit of humor to maybe lighten the subject some, but could be viewed as inappropriate by some people.",,R_3NwBluSuIAlzEkM,2,0,3,1,29,0,3,0,3,0,0
147,B,Scope.Appointment,3,0,Sounds like just another business deal being that it doesn't state it is free or discounted.,,R_6s61c6cWdW8XHJn,1,1,3,1,30,0,3,0,2,0,0
148,B,Scope.Appointment,5,0,He has his clients interests in mind while making this decision and ultimately will save him money by screening people that may have not gone for fear of cost.,,R_3j6AANExHagK9rO,1,1,3,1,38,1,6,1,6,1,0
149,B,Scope.Appointment,4,0,"I think this is a good idea overall. Some people may not like being automatically scheduled, so it may be best to just send a reminder without any action attached to it, but since there is no obligation, then I think it's fine. ",,R_1ou9HgXEYHeR3IC,1,1,1,0,27,0,3,0,3,0,0
150,B,Scope.Appointment,1,1,"While it is good to get one, the boss shouldn't do that. It is that persons problem to solve.",,R_5A6dWnPkfGEePgl,1,1,3,1,25,0,4,1,3,0,0
151,B,Scope.Appointment,4,0,good intentions and looking out for well being of employees. Pre-scheduling up the appoint may be a bit much though. ,,R_1JKn9V97O1sC5kR,1,1,3,1,33,0,4,1,5,1,0
152,B,Charity.Roof,4,0,A new roof may not be the most important thing for every.  Other things may be more valuable.,,R_3ixpzedYVrNUiOT,2,0,3,1,55,1,4,1,5,1,0
30,A,Spotify.MoreAds,5,0,A business man has every right to advertise for his service.,,R_2qaxzknXRBfUhpg,2,0,3,1,59,1,6,1,6,1,0
31,A,Spotify.MoreAds,3,0,"It sucks, but it's his company. The customers are free to choose another service ",,R_12Daqjirpvx94R3,2,0,3,1,36,1,6,1,3,0,0
33,A,Spotify.MoreAds,5,0,He wants people to get free services so he upped the adds. That is a wise choice.,,R_1NFcLkP5FoHbc2o,2,0,3,1,40,1,2,0,1,0,0
34,A,Spotify.MoreAds,2,1,The company should focus on increasing the features gained by a Premium signup rather than increasing the negatives of using the free version. I feel that this is one area that causes many well-known businesses to falter.,,R_25WOYRkkU3fkH8u,1,1,3,1,27,0,3,0,2,0,0
35,A,Spotify.MoreAds,2,1,"I think he is trying to scam people into paying for the premium. It's not right for the customer, but I understand where he is coming from. ",,R_2SrhKSDsm0mq4id,1,1,3,1,23,0,3,0,2,0,0
36,A,Spotify.MoreAds,4,0,"This will cause people to upgrade, so this does seem appropriate. However, others will also leave because of this, so it may not be the most effective solution.",,R_3lEUCzs7DwQZMIu,1,1,3,1,34,1,4,1,3,0,0
37,A,Spotify.MoreAds,1,1,This is what one of my streaming services that I use did to me. I just use it less.,,R_2yfL5jo2Ax4UJgG,2,0,5,0,33,0,4,1,1,0,0
38,A,Spotify.MoreAds,4,0,Gotta make money somehow _Ù_á_Ù_‰Û‰ªÛ•ü,,R_pF5MnVJ6AISQ3RL,2,0,3,1,30,0,3,0,2,0,0
39,A,Spotify.MoreAds,4,0,"People might be so annoyed by the advertisements that they are willing to pay more for premium. However, it‰Ûªs not totally appropriate to annoy people into building an expensive service.",,R_2diNiXUivdbkuup,2,0,3,1,43,1,4,1,3,0,0
40,A,Spotify.MoreAds,4,0,"The customers wont like it and therefore he may lose customers. However from a business standpoint, it is necessary to add more ads.",,R_3EKWg2EqIdj9pBx,2,0,3,1,28,0,2,0,2,0,0
41,A,Spotify.MoreAds,2,1,It is inappropriate for the users of the service. I myself will go elsewhere if possible to avoid such problems as ad free. There are a lot of companies that offer free programs without the waste of time ads.,,R_3FXPlfqSfb2UfjB,2,0,4,0,54,1,3,0,2,0,0
42,A,Spotify.MoreAds,2,1,It will annoy customers and drive them away to another free service with less ads. ,,R_3qE8tRpHOmO8GHC,2,0,3,1,32,0,4,1,3,0,0
43,A,Spotify.MoreAds,4,0,The service is free therefore they have a right to run advertisements without permission from users.,,R_1jZFs5x1JKyfeln,2,0,3,1,39,1,4,1,3,0,0
44,A,Spotify.MoreAds,4,0,"Ads usually interfere with a user's enjoyment, but you get what you pay for. I can't fault a CEO for wanting to make money off his/her product/service. ",,R_DfapU9f75PIGxwZ,2,0,3,1,38,1,4,1,2,0,0
45,A,Spotify.MoreAds,3,0,It's a company that's intended to make money. I wouldn't want to listen but the CDEO has every right to sell as many ads as he wants.,,R_1kYsfgrmwGTPkib,2,0,3,1,29,0,6,1,6,1,0
46,A,Spotify.MoreAds,3,0,"Naturally, the company wants to market its paid service and make money off of it. However, plenty of the free users use the free service because they are unable to upgrade, or do not want the benefits of the upgrade. Increasing the ads isn't likely to change that category of users minds and can be very annoying and off-putting. At the same time, it's something they can surely understand and tolerate. ",,R_21BNLqhXsvPegAF,2,0,5,0,22,0,3,0,3,0,0
47,A,Spotify.MoreAds,4,0,he did whats good and necessary ,,R_1OHsmXQkXyVa9u6,1,1,4,0,25,0,4,1,3,0,0
48,A,Spotify.MoreAds,4,0,"It was an appropriate action because the people using the free service are paying nothing. So by putting more advertisements, its a sacrifice that they need to accept if they want to continue listening for free, and they still have the option to go ad-free if they subscribe to the pay service.",,R_33mz21qfpDHgKXR,1,1,3,1,37,1,3,0,2,0,0
49,A,Spotify.MoreAds,3,0,"This can turn people off the project so they will using the project all together, or they will be bothered enough to upgrade ",,R_2xJbWPA8X02emdf,1,1,3,1,24,0,4,1,2,0,0
50,A,Spotify.MoreAds,4,0,"It's his decision to make. Seems reasonable, but I would be upset if I were a customer",,R_WfBfGzSMqbfK3vz,1,1,"3,4",0,26,0,4,1,2,0,0
51,A,Spotify.MoreAds,5,0,very appropriate,,R_3G8shYKjFSgKVOX,1,1,1,0,22,0,2,0,2,0,0
52,A,Spotify.MoreAds,5,0,"Offering a free service gives the CEO the right to do almost anything wanted with the service and users really have not right to protest. In order for the business to survive, it needs to produce revenue and the ads may facilitate that.",,R_1irIdaa1Xy2FrLc,1,1,3,1,59,1,2,0,5,1,0
53,A,Spotify.MoreAds,3,0,"The CEO is out to make money and the customers are not forced to pay for the service, just being inconvenienced enough to want to pay for it.",,R_3jZzxkMaOBYnNQd,2,0,4,0,27,0,4,1,2,0,0
54,A,Spotify.MoreAds,2,1,I think it will drive people away. I think he will see profits fall.,,R_3hrt3L83WLZIlT9,1,1,4,0,35,1,4,1,2,0,0
55,A,Spotify.MoreAds,2,1,"It works, but it's a little sleazy",,R_XYbZNShWhoOX5Qt,2,0,3,1,24,0,5,1,2,0,0
56,A,Spotify.MoreAds,5,0,It's a business decision with potential for success or failure. They aren't entitled free service.,,R_1IslkEWgiCVB0m5,1,1,3,1,45,1,4,1,3,0,0
57,A,Spotify.MoreAds,4,0,"This is an effective way to get users to upgrade. After a while, the user will get tired of the interruptions and pay the extra cost to remove ads.",,R_21nuiZtjrBYwAzf,1,1,3,1,36,1,4,1,3,0,0
58,A,Spotify.MoreAds,2,1,"Because people don't want to see advertisements, period!",,R_1FhNVNvNOncils4,1,1,3,1,36,1,4,1,5,1,0
59,A,Spotify.MoreAds,5,0,"Part of having a free service usually means putting up with ads, commercials, and the like. I wouldn't enjoy it if the CEO used this tactic (some streaming stations have definitely gone this route), but I think it's appropriate and likely effective. ",,R_12RS7Gv6emOX8Nf,1,1,3,1,41,1,4,1,3,0,0
60,A,Spotify.MoreAds,1,1,You shouldn't try to force your users to go premium. The company should provide services that make you want to switch to premium.,,R_1g7SiMks7QebOJI,1,1,3,1,37,1,2,0,2,0,0
123,B,Spotify.Remove,2,1,he will lose customers,,R_2DSVIvojvNwLwFo,1,1,3,1,24,0,4,1,4,1,0
124,B,Spotify.Remove,5,0,"If it's a free service, people cannot complain about the content.  ",,R_2v7YxpncEYwozEO,2,0,3,1,45,1,4,1,2,0,0
125,B,Spotify.Remove,5,0,"This is a business decision.  It is within the CEOs prerogative,",,R_3oFsPWCHzwM8ROd,1,1,3,1,34,1,6,1,5,1,0
126,B,Spotify.Remove,3,0,it is his business so he can do what he wants,,R_1ddaoN0d3xA4lTe,2,0,3,1,60,1,2,0,3,0,0
127,B,Spotify.Remove,5,0,It is within the rights of the company to do this. It is a savvy business plan that may or may not work,,R_eLh9n0ocsJXLm9P,1,1,3,1,21,0,4,1,1,0,0
128,B,Spotify.Remove,2,1,"In my opinion, this is a gray area. I can understand his perspective in the business sense, however, I think removing several of the most popular songs could do more harm than good...people will find the songs elsewhere for free. ",,R_BzYFp9Sn8xfwrLP,2,0,3,1,28,0,4,1,4,1,0
129,B,Spotify.Remove,3,0,Well you got to do what you got to do to make money. But I think the idea of it is kind of petty. There's probably a more appropriate way to go about that,,R_2fqH2pra1ZzGZes,1,1,3,1,30,0,4,1,3,0,0
130,B,Spotify.Remove,1,1,I think it's inappropriate to remove some free songs to entice others to do things they don't want to do. If people want to pay then let them decide.,,R_3QYTjeZkVj3xIUN,1,1,4,0,34,1,3,0,3,0,0
131,B,Spotify.Remove,2,1,"This is basically extorting the music streaming company's customers and forcing them to pay for the service.  It should be an all or nothing situation, not selective with the most popular songs.",,R_21yyKlIDYDQTX2X,2,0,3,1,34,1,4,1,4,1,0
132,B,Spotify.Remove,3,0,"I can see both sides of the story here, but still think the customer ought to be able to hear at least one of the most favorite tunes if only as bait.",,R_cAyqF2EVdEiowQp,2,0,3,1,73,1,4,1,2,0,0
133,B,Spotify.Remove,4,0,its appropriate because every industry gives free trials for a short period of time and after about a week cuts all your benefits.,,R_2zd0Dmkfsl0EhC6,2,0,2,0,52,1,3,0,1,0,0
134,B,Spotify.Remove,4,0,"well, its his job to make the company more money, and that decision probably will. It wont make a lot of customers happy, though",,R_3EiHwVN9206uI1H,1,1,3,1,26,0,3,0,2,0,0
135,B,Spotify.Remove,5,0,"The company is establishing its business model by offering exclusive content to its paying users. In this scenario, listeners seem to retain their consumer freedom to accept this, and upgrade, or turn to alternative music streaming services.",,R_3nB3pFPZeQPjwV2,1,1,2,0,26,0,3,0,3,0,0
136,B,Spotify.Remove,4,0,Its a good idea to remind new customers that there are more perks after you pay,,R_6Dv8LKlUZQFlmGB,1,1,1,0,40,1,2,0,2,0,0
137,B,Spotify.Remove,4,0,"It might alienate users and send them to other services, though it likely would boost subscribers and make artists happy.",,R_babwyayu16TgJ8Z,1,1,3,1,39,1,2,0,4,1,0
138,B,Spotify.Remove,4,0,This seems to be typical of a for profit business. They have to come up with some way to charge someone. ,,R_2sYeYUDKhvuF6lg,2,0,1,0,36,1,3,0,6,1,0
139,B,Spotify.Remove,4,0,They need to make money,,R_3fe1adrXBnQTKzx,2,0,1,0,32,0,3,0,2,0,0
140,B,Spotify.Remove,2,1,"If they were free, it's greedy to change them.",,R_2QDktMsdB8DXU3Q,1,1,3,1,28,0,3,0,3,0,0
141,B,Spotify.Remove,2,1,I think this is stupid and will rid you of customers instead of having them upgrade.,,R_3HMMZcohgSkEMzj,2,0,3,1,34,1,4,1,3,0,0
142,B,Spotify.Remove,1,1,"By taking away the reason people use the service, he will be shrinking his user base instead of growing it. If he wants more users to purchase the premium, he should add not subtract things.",,R_3ee2LLgvpGm7sKI,1,1,3,1,45,1,3,0,2,0,0
143,B,Spotify.Remove,3,0,it shouldn't matter,,R_2VEDV1a1v8neFov,1,1,3,1,32,0,4,1,3,0,0
144,B,Spotify.Remove,4,0,"It's their business and they can do what they feel they need to pull a profit, I suppose. It may be appropriate in that sense but I don't think it's going to garner much good will from users.",,R_tWpLa1OQDFHvzPj,1,1,3,1,36,1,3,0,4,1,0
145,B,Spotify.Remove,4,0,"I understand that businesses exist to make money, so limiting functionality will be a reason for some to upgrade to Premium. The practice may also drive customers away, though, if there are competing products that continue to offer the full library of music.",,R_1ilBEqixTMOwD3l,1,1,3,1,43,1,2,0,3,0,0
146,B,Spotify.Remove,2,1,I think this is inappropriate because he is in a way forcing the employees of his company to purchase a service in order to listen to popular music.,,R_3NwBluSuIAlzEkM,2,0,3,1,29,0,3,0,3,0,0
147,B,Spotify.Remove,1,1,Many people will just use another music service.,,R_6s61c6cWdW8XHJn,1,1,3,1,30,0,3,0,2,0,0
148,B,Spotify.Remove,2,1,"His decision to encourage purchasing makes sense, but limiting those songs will only make people go elsewhere and he'll lose his base.",,R_3j6AANExHagK9rO,1,1,3,1,38,1,6,1,6,1,0
149,B,Spotify.Remove,1,1,"If the options weren't there to begin with then it would be a non-issue. But removing things that were originally free is an easy way to lose customers. Instead of removing options, I think it would be better to add more options as incentives. ",,R_1ou9HgXEYHeR3IC,1,1,1,0,27,0,3,0,3,0,0
150,B,Spotify.Remove,4,0,It is free so people should assume that all content is available without paying. It makes sense to make the better content cost people money. Without subscribers the company couldn't offer anything for free.,,R_5A6dWnPkfGEePgl,1,1,3,1,25,0,4,1,3,0,0
151,B,Spotify.Remove,1,1,Need to provide incentives for join the service. Not push people to pay just to keep what they had been getting already without paying. That will push people to go else where just out of spite. ,,R_1JKn9V97O1sC5kR,1,1,3,1,33,0,4,1,5,1,0
152,B,Spotify.Remove,2,1,It is a dishonest way to force people to upgrade to a premium service.,,R_3ixpzedYVrNUiOT,2,0,3,1,55,1,4,1,5,1,0
62,A,Spotify.ShortAds,4,0,Free music for 30 sec ad? I'll take that.,,R_2z5OewjPGZZfH1g,1,1,3,1,37,1,2,0,4,1,0
63,A,Spotify.ShortAds,4,0,I think that is a great idea because that way it will increase the number of users.,,R_3siAFmyQqhyKzZn,2,0,2,0,25,0,3,0,2,0,0
64,A,Spotify.ShortAds,4,0,This will suck and they will probably lose some subscribers but most people would upgrade. I agree with the CEO's idea. It is a business after all and they can make money from the ad companies but if they get the payment then it is good on both sides,,R_2EnpcEZj8VmX9XH,1,1,3,1,26,0,4,1,4,1,0
