StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,badge,poster,bp_short,bp_long,free_response,sex,race,age,education,income,god,intuition,science,SC0,free_response - Topics
8/3/17 13:29,8/3/17 13:31,IP Address,24.31.136.233,100,137,TRUE,8/3/17 13:31,R_2XcAc54S4cyxonN,,,,,44.03359985,-70.75700378,anonymous,EN,Neither inappropriate nor appropriate,,,,"I think it's an odd choice for a doctor to make. It's not directly related to the procedure, such as stopping infections, but it's a safety precaution checklist. It's a thing specialized professionals should already be doing, so it's hard for me to decide if its appropriate or not.",Male,White,23,Four-Year College Degree,"Less than $20,000",Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,8,Unknown
8/3/17 13:27,8/3/17 13:31,IP Address,172.111.198.161,100,242,TRUE,8/3/17 13:31,R_1psoIoBouAaaGUy,,,,,25.77409363,-80.18170166,anonymous,EN,,Somewhat inappropriate,,,There should be other viable methods of doing this procedure without the side effects.,Female,White,22,Some College,"More than $100,000",Somewhat disagree,Strongly disagree,Somewhat disagree,7,Unknown
8/3/17 13:29,8/3/17 13:31,IP Address,66.87.69.85,100,124,TRUE,8/3/17 13:31,R_VUS6lnTrGzsQTnz,,,,,33.57249451,-112.0563965,anonymous,EN,Somewhat appropriate,,,,It's good to have a reminder of procedures and safety near by but patients may see this as a sign of incompetence. ,Female,"Hispanic of Latino,White",25,Some College,"Between $20,000 and $40,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:30,8/3/17 13:31,IP Address,64.53.149.117,100,68,TRUE,8/3/17 13:31,R_1IoNRwSYyNtXTVb,,,,,42.0092926,-88.09259796,anonymous,EN,,,,Somewhat inappropriate,Because the other group needs SOME safety standards. You can't willingly subject a group to see what happens.,Female,White,32,Graduate Degree,"Between $80,000 and $100,000",Strongly disagree,Somewhat disagree,Strongly agree,4,Unknown
8/3/17 13:27,8/3/17 13:31,IP Address,74.74.64.90,100,279,TRUE,8/3/17 13:31,R_1NFbiYczbqqWJRv,,,,,42.19619751,-75.8884964,anonymous,EN,,Very appropriate,,,This perhaps would lead to less infections because safety procedures would be followed. The patient might also be more aware of the risks.,Male,White,26,Some College,"Between $40,000 and $60,000",Somewhat agree,Somewhat disagree,Somewhat agree,8,Unknown
8/3/17 13:28,8/3/17 13:31,IP Address,173.19.132.158,100,196,TRUE,8/3/17 13:31,R_2Se19bHVjscHQis,,,,,42.42660522,-92.35800171,anonymous,EN,,Somewhat appropriate,,,"The doctor is trying to help reduce infections, so his intentions are good. I am not sure how appropriate the posters are as I have no idea what they look like or what words or pictures are on them. I chose somewhat appropriate because I can't make an informed decision without seeing the poster first. ",Male,White,51,Some College,"Between $40,000 and $60,000",Somewhat disagree,Strongly disagree,Strongly agree,4,Unknown
8/3/17 13:30,8/3/17 13:32,IP Address,70.63.135.18,100,116,TRUE,8/3/17 13:32,R_27DKXwMp9oz8jHj,,,,,35.82040405,-78.67829895,anonymous,EN,Somewhat inappropriate,,,,"something attached to the doctors badge will be hard for the doctor to see, while at the same time making the patient feel the doctor needs to be reminded of procedures, giving them less confidence in having the procedure done.",Male,White,30,Four-Year College Degree,"More than $100,000",Neither agree nor disagree,Somewhat disagree,Strongly agree,6,Unknown
8/3/17 13:27,8/3/17 13:32,IP Address,64.250.12.111,100,289,TRUE,8/3/17 13:32,R_1pZ1tfxVC3U22VU,,,,,29.3473053,-98.10089874,anonymous,EN,,,,Somewhat appropriate,"Since people sometimes get deadly infections because of this treatment, it would make sense to find out a way to prevent that. Not knowing the best way to prevent this from happening, it would make sense to monitor if a certain condition could affect this outcome. The doctor isn't intentionally hurting his patients, but looking at what scenario helps his patients the most. ",Female,White,47,Some College,"Between $40,000 and $60,000",Neither agree nor disagree,Strongly disagree,Strongly agree,5,Unknown
8/3/17 13:29,8/3/17 13:32,IP Address,74.7.11.194,100,182,TRUE,8/3/17 13:32,R_di289kRVe4wn7qx,,,,,34.00909424,-84.00879669,anonymous,EN,,Somewhat appropriate,,,It might remind the doctor of the safety precaution to prevent infections but some might ignore it.,Male,Asian,33,Four-Year College Degree,"Between $20,000 and $40,000",Strongly agree,Somewhat disagree,Strongly agree,8,Unknown
8/3/17 13:31,8/3/17 13:32,IP Address,67.188.175.30,100,93,TRUE,8/3/17 13:32,R_8uC4xz72ICrUkZb,,,,,37.78059387,-121.9904022,anonymous,EN,,,Very inappropriate,,The story doesn't mention anything about the patients giving consent to the experiment.,Female,White,27,Graduate Degree,"Between $20,000 and $40,000",Somewhat agree,Somewhat agree,Somewhat agree,10,Unknown
8/3/17 13:29,8/3/17 13:33,IP Address,104.186.234.163,100,241,TRUE,8/3/17 13:33,R_1mezrIP79fDq3L6,,,,,36.00740051,-79.87319946,anonymous,EN,,,Neither inappropriate nor appropriate,,The director's decision is supposed to be about how to reduce the infections.  Not sure where the safety precautions are locate has to do with the process.   ,Female,Black/African-American,51,Graduate Degree,"Between $60,000 and $80,000",Neither agree nor disagree,Neither agree nor disagree,Strongly agree,7,Unknown
8/3/17 13:31,8/3/17 13:33,IP Address,173.239.228.96,100,134,TRUE,8/3/17 13:33,R_28TeNFnsdlDNGER,,,,,37.33880615,-121.8914032,anonymous,EN,,Somewhat appropriate,,,I think it is informative. I think it would help patients make an informed choice.,Female,Black/African-American,35,Four-Year College Degree,"Between $60,000 and $80,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:31,8/3/17 13:33,IP Address,50.83.134.95,100,161,TRUE,8/3/17 13:33,R_3Ma20Z5vcE8Ycvy,,,,,41.48669434,-90.57250214,anonymous,EN,,,Neither inappropriate nor appropriate,,"There is not really enough information to determine the appropriateness.  Have the doctors gone through any training prior to this experiment, does the badge remove easily for reference, how big is the poster?",Female,White,49,Four-Year College Degree,"Between $40,000 and $60,000",Strongly agree,Strongly agree,Somewhat agree,12,Unknown
8/3/17 13:32,8/3/17 13:34,IP Address,159.45.22.10,100,115,TRUE,8/3/17 13:34,R_12uvlmrxc3Kep74,,,,,44.97999573,-93.26380157,anonymous,EN,,,,Somewhat appropriate,"They are treating the patients relatively the same way, just with different safety precautions listed in a different place.  They will be able to determine what works best with this test.",Male,White,31,Four-Year College Degree,"Between $40,000 and $60,000",Somewhat agree,Somewhat disagree,Somewhat agree,8,Unknown
8/3/17 13:15,8/3/17 13:34,IP Address,50.240.78.75,100,1120,TRUE,8/3/17 13:34,R_aVtNCyBDS4N3O0h,,,,,32.82290649,-79.85489655,anonymous,EN,,Neither inappropriate nor appropriate,,,"Hanging a poster on the wall doesn't make a room, or the equipment used in it, more sterile, and it is no substitute for an ongoing program of training, awareness and improvement.",Male,White,50,Some Graduate School,"More than $100,000",Neither agree nor disagree,Somewhat disagree,Somewhat agree,7,Unknown
8/3/17 13:31,8/3/17 13:34,IP Address,68.10.99.171,100,181,TRUE,8/3/17 13:34,R_1op7uusQikOHSLZ,,,,,36.85710144,-75.98950195,anonymous,EN,Somewhat appropriate,,,,"It is appropriate to have a reminder of the safety precautions nearby. However, doctors are highly trained individuals and infections can still happen despite all their training and precautions. While appropriate, it won't be an earth shattering sort of thing.",Female,White,26,Some Graduate School,"Less than $20,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:32,8/3/17 13:34,IP Address,70.160.12.49,100,82,TRUE,8/3/17 13:34,R_3EMves4XyXmfr5c,,,,,36.83709717,-76.33850098,anonymous,EN,,,,Somewhat appropriate,It'd be more appropriate to just do both. ,Male,White,38,High School Degree,"Less than $20,000",Strongly disagree,Somewhat disagree,Strongly agree,4,Unknown
8/3/17 13:28,8/3/17 13:34,IP Address,76.111.145.78,100,376,TRUE,8/3/17 13:34,R_3NQC1xu9nP5YbT5,,,,,39.15879822,-75.49410248,anonymous,EN,Somewhat appropriate,,,,It is somewhat appropriate because it may help doctors be more precautious and follow procedures that could save lives. But on the other hand it seems like it should not be so difficult for a medical professional to just remember these kinds of things. ,Female,White,29,Four-Year College Degree,"Between $60,000 and $80,000",Strongly agree,Strongly disagree,Strongly agree,7,Unknown
8/3/17 13:33,8/3/17 13:34,IP Address,74.7.11.194,100,72,TRUE,8/3/17 13:34,R_1LUKTiIpQMZkDIh,,,,,34.00909424,-84.00879669,anonymous,EN,Somewhat appropriate,,,,It might help the doctor to follow certain steps in case they forget to prevent infections.,Female,Asian,33,Four-Year College Degree,"Between $20,000 and $40,000",Strongly agree,Somewhat disagree,Strongly disagree,12,Unknown
8/3/17 13:32,8/3/17 13:34,IP Address,107.184.18.8,100,138,TRUE,8/3/17 13:34,R_7PzTZcaEklvtIxX,,,,,33.66029358,-117.9991989,anonymous,EN,,Very appropriate,,,IVs are common place in hospitals and it is important to reinforce safety precautions for this procedure. I think it would be very appropriate to have a poster on the wall for procedure rooms. ,Female,Asian,31,Four-Year College Degree,"Less than $20,000",Strongly disagree,Strongly disagree,Somewhat agree,4,Unknown
8/3/17 13:31,8/3/17 13:35,IP Address,104.240.125.156,100,195,TRUE,8/3/17 13:35,R_3me1NLepAKgbUY3,,,,,40.14619446,-88.97460175,anonymous,EN,,,Somewhat inappropriate,,I don't know how comfortable I am with this director using patients in potentially life-threatening situations as fodder for an experiment. I'm also not sure what he's trying to accomplish with said experiment. ,Female,White,37,Some College,"Between $40,000 and $60,000",Neither agree nor disagree,Strongly disagree,Strongly agree,5,Unknown
8/3/17 13:32,8/3/17 13:35,IP Address,100.14.100.62,100,147,TRUE,8/3/17 13:35,R_6EhwsrdqANvoeBj,,,,,39.98930359,-75.61199951,anonymous,EN,,Very inappropriate,,,"A reminder of safety procedures is always appropriate. Hopefully, the professionals doing the job will read the poster.",Female,White,64,Graduate Degree,"More than $100,000",Strongly disagree,Strongly disagree,Neither agree nor disagree,5,Unknown
8/3/17 13:32,8/3/17 13:35,IP Address,129.71.215.161,100,142,TRUE,8/3/17 13:35,R_3CBhctS7KSuzGZA,,,,,38.39390564,-81.56459808,anonymous,EN,Somewhat appropriate,,,,"It is good that the director is providing the information to the doctors, but without any actual training given, the patient gets a false sense of security that the doctor understands the precautions.",Male,White,46,Four-Year College Degree,"Between $60,000 and $80,000",Strongly disagree,Neither agree nor disagree,Strongly agree,5,Unknown
8/3/17 13:31,8/3/17 13:35,IP Address,134.228.77.221,100,239,TRUE,8/3/17 13:35,R_OdoyhOXjhXdUmDn,,,,,41.40159607,-82.73100281,anonymous,EN,,,,Somewhat inappropriate,I don't think its fair to the patience. They don't even get to choose what they want.,Male,Black/African-American,37,High School Degree,"Between $20,000 and $40,000",Strongly agree,Neither agree nor disagree,Neither agree nor disagree,11,Unknown
8/3/17 13:33,8/3/17 13:35,IP Address,73.151.199.124,100,140,TRUE,8/3/17 13:35,R_1LqHihAo9XGc426,,,,,38.54960632,-121.2826004,anonymous,EN,,Very appropriate,,,It is best to spread the word and keep the patients informed as to exactly what the risks are. It's likely a person would notice a poster regarding their procedure while they wait to be seen.,Female,White,31,Four-Year College Degree,"Between $40,000 and $60,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:30,8/3/17 13:35,IP Address,107.195.14.24,100,290,TRUE,8/3/17 13:35,R_1puphsQVDaBYtdA,,,,,34.14830017,-84.14040375,anonymous,EN,,Somewhat appropriate,,,I chose this one because I think it will be better to reassure the patients he knows what he's doing.,Male,White,29,Four-Year College Degree,"Between $60,000 and $80,000",Somewhat disagree,Strongly disagree,Somewhat agree,5,Unknown
8/3/17 13:20,8/3/17 13:35,IP Address,68.196.51.26,100,953,TRUE,8/3/17 13:35,R_e8nlnorwkQbsNhv,,,,,41.09170532,-73.43160248,anonymous,EN,Very inappropriate,,,,I think it's very inappropriate because they're treating doctors like children. Shouldn't a doctor have the protocol clearly in their mind - that is why they went to school for 8 years. They spent so much time studying complex topics - that memorizing the procedure should be a cake walk and they shouldn't need a cheat sheet.,Male,Hispanic of Latino,27,High School Degree,"Less than $20,000",Strongly disagree,Somewhat disagree,Strongly agree,4,Unknown
8/3/17 13:32,8/3/17 13:35,IP Address,190.107.34.46,100,188,TRUE,8/3/17 13:36,R_3KMJQC3mk8M3uaN,,,,,-17.38330078,-66.15000153,anonymous,EN,Somewhat appropriate,,,,Maybe their is a bad habit of forgetting the appropriate procedure so this is being implemented to see if infections decrease .,Male,Hispanic of Latino,32,Four-Year College Degree,"Between $80,000 and $100,000",Strongly agree,Neither agree nor disagree,Somewhat agree,10,Unknown
8/3/17 13:34,8/3/17 13:36,IP Address,206.15.98.69,100,112,TRUE,8/3/17 13:36,R_7QcsnzDmBDKm4I9,,,,,40.74490356,-73.97820282,anonymous,EN,Very appropriate,,,,I think that the director's decision is very appropriate because he/she is ensuring that only doctors who understand the safety precautions for the procedure treat patients that need it.,Male,White,20,Some College,"Less than $20,000",Neither agree nor disagree,Somewhat disagree,Strongly agree,6,Unknown
8/3/17 13:32,8/3/17 13:36,IP Address,69.147.213.28,100,221,TRUE,8/3/17 13:36,R_2wityTBJiBbGtkX,,,,,45.69830322,-90.38999939,anonymous,EN,,,Very appropriate,,It is appropriate because the director is trying to reduce infections by reminding people who are already trained in precautions by experimenting on which - if either would be effective.,Female,White,53,Some College,"Between $40,000 and $60,000",Neither agree nor disagree,Somewhat disagree,Strongly agree,6,Unknown
8/3/17 13:36,8/3/17 13:36,IP Address,73.215.190.27,100,27,TRUE,8/3/17 13:36,R_1ooq27XT2ouQYsS,,,,,39.77960205,-75.05049896,anonymous,EN,Somewhat inappropriate,,,,gut feeling,Male,White,24,Some College,"Between $60,000 and $80,000",Neither agree nor disagree,Somewhat disagree,Somewhat agree,7,Unknown
8/3/17 13:35,8/3/17 13:36,IP Address,47.214.177.182,100,98,TRUE,8/3/17 13:36,R_1jv5xvOf3GiPqyz,,,,,34.64379883,-92.97879791,anonymous,EN,Neither inappropriate nor appropriate,,,,What difference does it make whats on the badge. They wont read it even if they are ones giving the infections. Useless,Female,White,57,Graduate Degree,"Between $40,000 and $60,000",Strongly agree,Strongly disagree,Strongly agree,7,Unknown
8/3/17 13:35,8/3/17 13:36,IP Address,108.255.25.112,100,97,TRUE,8/3/17 13:36,R_tVOLCtiieYk9SLv,,,,,41.51289368,-87.96050262,anonymous,EN,,Somewhat appropriate,,,This is a good reminder to let people know about the risks. Its forward thinking and an excellent reminder,Male,White,42,Some College,"Between $40,000 and $60,000",Somewhat agree,Somewhat disagree,Neither agree nor disagree,9,Unknown
8/3/17 13:36,8/3/17 13:37,IP Address,173.49.146.138,100,63,TRUE,8/3/17 13:37,R_3CNL7zS8aGT88dt,,,,,40.05230713,-75.19049835,anonymous,EN,,Very appropriate,,,it's good to have procedures posted to do good work,Female,Black/African-American,44,Graduate Degree,"More than $100,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:33,8/3/17 13:37,IP Address,12.38.35.163,100,241,TRUE,8/3/17 13:37,R_3eqwZizIyfmsno3,,,,,28.55349731,-81.30039978,anonymous,EN,,,Somewhat appropriate,,It helps patients be more aware of the procedures that will take place. This will ensure that they understand what will be done.,Male,"Black/African-American,White,Other",26,High School Degree,"Less than $20,000",Somewhat agree,Neither agree nor disagree,Somewhat agree,9,Unknown
