StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,xA1,xB1,xAB1,xA2,xB2,xAB2,xA3,xB3,xAB3,xA4,xB4,xAB4,xA5,xB5,xAB5,xA6,xB6,xAB6,xA7,xB7,xAB7,FreeResponse,PlantFood,GenesAnswer,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,God,Intuition,Science,Sex,Race/Ethnicity,Age,Education,Income,SC0,SC1
2017-10-28 06:36:42,2017-10-28 06:40:54,0,65.35.45.208,100,252,1,2017-10-28 06:40:54,R_1po3EAXXIw9zuls,,,,,27.911193847656,-82.755096435547,anonymous,EN,,,,,,,,,,,4,,,,,,,,,,,How will this effect training days and students learning? Were the teachers asked? Im sure they would rather have a larger budget for supplies or higher salary.,2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,35,6,6,9,3
2017-10-28 06:43:52,2017-10-28 06:47:14,0,106.51.18.204,100,201,1,2017-10-28 06:47:14,R_3GADq6sRkCQS6of,,,,,12.983306884766,77.583312988281,anonymous,EN,,,,,,5,,,,,,,,,,,,,,,,Thats how he can decide which is better.,2,1,1,2,2,1,1,2,2,2,,3,3,1,2,3,35,4,3,8,11
2017-10-28 06:41:25,2017-10-28 06:50:15,0,154.76.171.78,100,530,1,2017-10-28 06:50:15,R_vVaPdV3vqFcVygh,,,,,1,38,anonymous,EN,,,,,,,,,,,,,,,5,,,,,,,He wants to show people how to fish instead of offering them fish. Empowering the people to trade and do business is very important than giving handouts to the same people.,2,1,1,1,2,1,2,2,2,2,,5,4,3,1,1,39,6,4,6,12
2017-10-28 06:47:37,2017-10-28 07:01:40,0,107.77.241.4,100,842,1,2017-10-28 07:01:41,R_1n6hS6Oi7lZ15d4,,,,,37.751007080078,-97.821998596191,anonymous,EN,,,,,,,,,,,,,,,,,5,,,,,"Its tells the public the position has advancement opportunities. ",2,1,1,2,2,1,1,1,1,2,,5,5,3,2,3,38,3,2,8,13
2017-10-28 06:58:34,2017-10-28 07:03:00,0,82.38.242.31,100,266,1,2017-10-28 07:03:01,R_2wElnZ3I1xNolCS,,,,,51.350006103516,-0.14999389648438,anonymous,EN,,,,,,,,,,,,,,,4,,,,,,,"I am unsure if those receiving help got a choice of a roof or trade school.  I think they should be allowed a choice. ",2,1,1,2,1,1,1,1,1,2,,1,1,5,2,3,29,4,2,7,3
2017-10-28 07:10:52,2017-10-28 07:13:49,0,165.132.5.133,100,176,1,2017-10-28 07:13:49,R_1NmiGb1q5Gf2bJj,,,,,37.511093139648,126.97430419922,anonymous,EN,,,,,,,,,,,5,,,,,,,,,,,"It doesn't affect the children's education since they do not normally have school during that time, so it seems like a reasonable choice to make. Teachers should have time to prep and be well rested, so additional vacation days can help them manage their own stress. ",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,2,21,3,4,9,3
2017-10-28 07:09:58,2017-10-28 07:14:20,0,47.34.107.228,100,262,1,2017-10-28 07:14:21,R_2ymdBdcVtW0k0GG,,,,,38.498092651367,-90.459999084473,anonymous,EN,,,,,,,,4,,,,,,,,,,,,,,Because it says he choose to highlight only the top 10 indicating that there are more so it's somewhat inappropriate to not highlight them all,2,1,1,2,1,1,1,1,2,2,,1,1,5,2,3,40,4,6,8,3
2017-10-28 07:12:42,2017-10-28 07:17:51,0,172.87.35.126,100,309,1,2017-10-28 07:17:52,R_1KkAqrYxGJs3FMk,,,,,44.07470703125,-84.434700012207,anonymous,EN,,,3,,,,,,,,,,,,,,,,,,,"As long as both drugs have been approved as safe and effective, it would make sense to choose whichever one he found as the most effective. And in theory, neither will be harmful to his patients. There is a possible bit of a moral grey area as he uses his patients to determine which one is better.",2,1,1,2,2,1,1,1,2,2,,5,2,3,2,3,30,6,2,9,10
2017-10-28 07:18:12,2017-10-28 07:20:38,0,216.170.66.18,100,145,1,2017-10-28 07:20:39,R_1jSN0XNMA0dZByQ,,,,,33.223999023438,-86.773002624512,anonymous,EN,,,,,,,,,,,,,,,,,,,4,,,If the citizens have been out of work for 12 months I think the country should do more than just pay a stipend and require attendance at a job fair. I think they should provide free skills classes that will make the citizens more marketable to the jobs that are available.,2,1,1,2,2,1,1,1,2,2,,4,2,5,1,3,36,4,4,9,7
2017-10-28 07:15:08,2017-10-28 07:21:44,0,47.197.188.207,100,396,1,2017-10-28 07:21:44,R_vUCNDy574W44tPz,,,,,28.381896972656,-82.650497436523,anonymous,EN,,,,,,,,,,,,4,,,,,,,,,,It is appropriate because he is attempting to improve the learning conditions for Teachers and Students,2,1,1,2,2,1,1,1,1,2,,4,2,5,1,3,62,1,1,8,7
2017-10-28 07:17:13,2017-10-28 07:22:03,0,97.95.1.168,100,289,1,2017-10-28 07:22:03,R_vqtHESO6BRQRrvH,,,,,44.466903686523,-84.612899780273,anonymous,EN,,,,,,,,,,,,,,,,,,,,,5,"Sometimes people, through no fault of their own, have trouble finding a job.  Instituting these programs will help people find a job and allow them to continue to search for a job and not lose everything in process.",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,60,3,4,9,3
2017-10-28 07:18:51,2017-10-28 07:25:27,0,99.42.173.251,100,396,1,2017-10-28 07:25:28,R_VO0OQ0XQj2EINRn,,,,,43.475402832031,-88.202499389648,anonymous,EN,,,,,,,,,4,,,,,,,,,,,,,"It seems a bit unfair at first while reading the paragraph, so I went back and re- read it, and it just a business way of figuring out which retirement plan will be more effective, if the new hired employees stay on for an extended period of time, it'll all be fair in just a matter or a few years.  ",2,1,1,2,1,1,1,1,1,2,,4,5,4,2,3,42,4,4,7,11
2017-10-28 07:26:57,2017-10-28 07:31:22,0,100.0.240.12,100,264,1,2017-10-28 07:31:22,R_3dKQ9gtnl6xxDBF,,,,,42.424697875977,-71.111198425293,anonymous,EN,,,,,,,5,,,,,,,,,,,,,,,A greater number of available investment funds should provide more options to save for retirement. Employees will have more options to consider. Employees can compare options and invest some money toward their retirement funds.,2,1,1,2,2,1,1,1,2,1,Biology,4,4,5,1,3,54,6,3,9,9
2017-10-28 07:31:37,2017-10-28 07:35:42,0,73.251.171.69,100,244,1,2017-10-28 07:35:42,R_1pPsJl2PrleTuf2,,,,,39.149200439453,-78.27799987793,anonymous,EN,,,,,,,,,,1,,,,,,,,,,,,You cannot reward a teacher for the students learning. Some students are not into learning regardless of what incentive is thrown their way. I do not believe it is fair to hold the teacher hostage. The  teacher can only do the best they can do.,2,1,1,1,2,2,2,1,2,2,,5,5,4,2,3,43,4,3,6,12
2017-10-28 07:31:47,2017-10-28 07:36:31,0,67.198.62.244,100,283,1,2017-10-28 07:36:31,R_2uNFTJwcvDQAUNK,,,,,33.14990234375,-96.855499267578,anonymous,EN,,,,,,,,,,,,,,,,,,,,4,,"I think that if the congress has enough money to not put a large burden on other employed people in order to support this decision, then it is not bad.  When you are out of work and desperate you may get good people resorting to doing bad things because they have no money.  At least in this instance, these people will have something to support themselves while they look for work.  One reason I wouldn't strongly support the decision is that sometimes when people are given something for free, it becomes expected and they become complacent.  However, I don't think this is enough money for people to have this mindset, but sometimes you get a few dummies in the group.",2,1,1,2,2,1,1,1,2,2,,1,1,5,1,2,31,4,6,9,3
2017-10-28 07:38:13,2017-10-28 07:41:34,0,24.169.20.99,100,200,1,2017-10-28 07:41:35,R_u257DOUiQG3cc2l,,,,,42.660995483398,-73.759300231934,anonymous,EN,,,,,,,,,,,,,5,,,,,,,,,Housing is a right; all people should receive housing options.,2,1,1,2,1,1,1,1,2,2,,1,1,5,2,3,30,6,4,8,3
2017-10-28 07:41:40,2017-10-28 07:45:01,0,86.80.187.183,100,201,1,2017-10-28 07:45:01,R_RWcd9Oc4DyxTkpr,,,,,52.023696899414,5.0249938964844,anonymous,EN,,,,,5,,,,,,,,,,,,,,,,,Both drugs are equally effective. So why not B.,2,1,1,2,2,1,1,1,2,2,,3,4,4,2,3,37,5,1,9,9
2017-10-28 07:42:00,2017-10-28 07:45:08,0,68.11.199.49,100,187,1,2017-10-28 07:45:08,R_32PXuL0RPy0ynJl,,,,,30.452697753906,-91.067802429199,anonymous,EN,,5,,,,,,,,,,,,,,,,,,,,"It's approved, affordable and side effects aren't bad.",2,1,1,2,2,2,1,2,2,2,,3,4,4,1,3,35,4,5,7,9
2017-10-28 07:42:53,2017-10-28 07:46:52,0,174.124.5.220,100,238,1,2017-10-28 07:46:52,R_tJUXqyElrMDTSPD,,,,,44.006896972656,-91.227203369141,anonymous,EN,,,,,,2,,,,,,,,,,,,,,,,he should which drug is appropiate for each patient-- not a year long experiment.,2,1,1,2,2,1,1,1,2,2,,1,1,5,1,3,75,2,2,9,3
2017-10-28 07:42:22,2017-10-28 07:47:44,0,68.45.57.99,100,321,1,2017-10-28 07:47:44,R_sStlDWfu8v0bDJ7,,,,,39.249496459961,-86.561698913574,anonymous,EN,,,,,,,,,,,,,,,,5,,,,,,"The nation's congress is trying to help the nation by getting the best help they can.  They are trying to recruit people that care about others but also can be leaders, which is a good thing since this is a new program and will need strong leaders to build the program from the ground up.",2,1,1,2,1,2,2,1,1,2,,4,2,4,2,3,34,4,2,5,8
2017-10-28 07:45:11,2017-10-28 07:48:55,0,68.38.100.216,100,224,1,2017-10-28 07:48:56,R_1CCIm7EnuEVoJDf,,,,,39.523895263672,-85.785301208496,anonymous,EN,,,,,,,,,,,,,,,,,,2,,,,It gives the people in the community the option to choose but depending on the type of community it targets those that want to work in a career over those that just want to volunteer.,2,1,1,2,2,2,1,1,2,2,,3,3,2,1,3,35,2,1,8,10
2017-10-28 07:46:05,2017-10-28 07:50:24,0,107.2.82.167,100,258,1,2017-10-28 07:50:24,R_2Tv0woi7FaPLlFw,,,,,45.050598144531,-93.244598388672,anonymous,EN,,,,,,,,,,,,,,5,,,,,,,,"I think this is an excellent decision because giving money to poor people does not help them in the long term. It only helps them in the short term to get food, water, shelter for maybe that day, week or month. A training session would help them in the long term because they could apply their knowledge to get a job and have better chance of getting a job or one that is better pay because of their training.",2,1,1,2,2,1,1,1,2,1,Environmental Science with an emphasis on environmental management,5,3,5,2,3,29,4,5,9,9
2017-10-28 07:48:10,2017-10-28 07:51:02,0,74.131.29.42,100,172,1,2017-10-28 07:51:03,R_1js40LKncy4AShi,,,,,39.08479309082,-84.547203063965,anonymous,EN,,,,4,,,,,,,,,,,,,,,,,,"Just because an establishment prescribes only those 2 drugs, that doesn't mean there's not something else out there better that he should look into.",2,1,1,1,2,2,1,1,1,2,,2,1,5,2,3,23,3,2,6,4
2017-10-28 07:48:08,2017-10-28 07:51:11,0,67.8.52.194,100,183,1,2017-10-28 07:51:12,R_87dY0FqKaGZdyxz,,,,,28.398895263672,-81.33699798584,anonymous,EN,,,,3,,,,,,,,,,,,,,,,,,There is no comparison if A is better than B.,2,1,1,2,2,1,1,2,1,2,,3,1,5,1,3,28,4,4,7,5
2017-10-28 07:24:24,2017-10-28 07:51:37,0,104.250.122.131,100,1632,1,2017-10-28 07:51:37,R_XAmfoSXeawTPawh,,,,,34.054397583008,-118.2440032959,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,"Dr, Jones cares about patients very much. He is very passionate and responsible! He is very caring and make sure to give right medications. He is not only a doctor, but also a good scientist to help his patients using diagnostic methods to identify the problems, which are very good scientific approach to resolve problems.",2,2,1,1,1,1,1,1,2,1,"Computer Engineering ",5,2,5,2,4,30,6,3,6,8
2017-10-28 07:48:28,2017-10-28 07:51:54,0,216.239.166.98,100,206,1,2017-10-28 07:51:54,R_26o3ExrCIEG6ls5,,,,,28.538299560547,-81.379203796387,anonymous,EN,,4,,,,,,,,,,,,,,,,,,,,"It is not known whether Drug B has been approved. However, it is affordable and told the patient on possible side effects so it is somewhat appropriate.",2,1,1,2,2,1,1,1,2,1,Mechanical Engineering,2,4,2,1,4,25,4,3,9,10
2017-10-28 07:51:45,2017-10-28 07:55:23,0,174.222.9.191,100,218,1,2017-10-28 07:55:23,R_1qTZCd5lsxOmD24,,,,,37.751007080078,-97.821998596191,anonymous,EN,,,,,,,,,,,,,,,,,,,,3,,Sounds like communism but it could be beneficial for the citizens.,2,1,1,2,2,1,1,1,1,2,,3,3,3,1,1,28,3,2,8,9
2017-10-28 07:53:56,2017-10-28 07:57:46,0,68.44.116.56,100,229,1,2017-10-28 07:57:46,R_5uo7EzsOlM2iFVf,,,,,39.934097290039,-85.371803283691,anonymous,EN,,,,,,,,,,,,,,,,,,,,,2,"I don’t see any reason for the difference in compensation to each group as it isn’t relative in my opinion to show any significance ",2,1,1,2,2,2,1,1,1,2,,5,4,4,2,3,35,2,2,7,11
2017-10-28 07:53:59,2017-10-28 07:58:42,0,98.254.156.176,100,282,1,2017-10-28 07:58:43,R_3lXfsaZhYg4pFKj,,,,,27.249801635742,-80.379699707031,anonymous,EN,,,,,,,,,,,,,,,,,,,5,,,"I think that is a great way to get people to look for jobs is to pay them to go to job fairs makes total sense
",1,1,1,2,2,1,1,1,1,2,,1,1,5,1,3,39,4,5,7,3
2017-10-28 07:58:35,2017-10-28 08:01:07,0,74.69.11.174,100,152,1,2017-10-28 08:01:08,R_1jVwPxyP8R4RplI,,,,,43.100494384766,-77.426002502441,anonymous,EN,,,,,,,4,,,,,,,,,,,,,,,"More funds sounds good, but only if they are quality funds. Also it's good but not the best way to encourage participation, which would be an employer match.",2,1,1,2,2,1,1,1,2,2,,1,1,4,2,3,46,6,3,9,4
2017-10-28 07:59:51,2017-10-28 08:02:41,0,62.85.98.208,100,169,1,2017-10-28 08:02:42,R_2AXTIcJBVx8gU1d,,,,,56.949996948242,24.100006103516,anonymous,EN,,,,,,,,,,,,,,,,,4,,,,,"I feel like this is necessary as there is an obvious shortage of nurses and doctors but it is only a temporary fix as there should be more formal training for more qualified candidates to serve as healthcare professionals in the future. ",2,1,1,2,2,2,1,2,2,2,,1,2,4,2,4,23,4,1,7,5
2017-10-28 07:58:59,2017-10-28 08:03:58,0,108.44.179.79,100,299,1,2017-10-28 08:03:59,R_2xQQyQBMD5IUCar,,,,,38.717895507812,-77.852096557617,anonymous,EN,,,,,,,,,,,,,,,,,,5,,,,"This method will be a marketing campaign.  The concept is to see what attracts the type of person required for the position.  ",2,1,2,2,1,1,1,1,2,2,,5,4,4,2,3,51,4,4,7,11
2017-10-28 07:59:57,2017-10-28 08:04:03,0,71.162.234.95,100,246,1,2017-10-28 08:04:03,R_UgpKfZnkQEv4Pjr,,,,,40.326507568359,-75.369697570801,anonymous,EN,,,,,,,,,4,,,,,,,,,,,,,I think choice would enable employees to make better decisions in regards to there retirement options and possibly enable them to set retirement funds.,2,1,1,2,2,2,1,2,2,1,Biology,1,1,4,1,4,41,4,3,7,4
2017-10-28 08:04:17,2017-10-28 08:06:21,0,70.164.118.71,100,124,1,2017-10-28 08:06:22,R_262RZywWgMiRfWQ,,,,,32.755493164062,-117.07009887695,anonymous,EN,,,,,,,,,,,,,,,,4,,,,,,"The idea itself isn't bad, I will entertain the thought of more job openings as we need them. But what I don't support is the desire to help everybody. Sometimes it's better if people died. ",1,1,1,2,2,1,1,2,2,2,,3,3,3,1,4,20,2,1,7,9
2017-10-28 08:03:30,2017-10-28 08:07:04,0,174.208.38.39,100,214,1,2017-10-28 08:07:05,R_XFkOqVc9bRNYK7n,,,,,40.760803222656,-111.89109802246,anonymous,EN,,,,,,,,5,,,,,,,,,,,,,,"Although I'm not sure the CEOs strategy will work, saving for retirement is so important especially at a young age. He is greatly benefiting his employees by encouraging them to save ",2,1,1,2,1,1,1,2,1,2,,2,2,4,1,3,32,6,3,6,6
2017-10-28 08:04:17,2017-10-28 08:12:54,0,197.211.60.16,100,517,1,2017-10-28 08:12:55,R_2cde7Lw6i0pR9q4,,,,,6.4530944824219,3.3957977294922,anonymous,EN,,,,,,4,,,,,,,,,,,,,,,,"I choose my answer because for him to be consistent and know which drugs works best, he must have to experiment on them ",2,1,2,1,1,2,2,1,1,2,,5,4,4,1,3,25,4,3,3,11
2017-10-28 08:09:27,2017-10-28 08:13:03,0,68.91.221.16,100,216,1,2017-10-28 08:13:04,R_1Peim2X8AgfvN9r,,,,,26.517105102539,-80.178703308105,anonymous,EN,,,4,,,,,,,,,,,,,,,,,,,"because I never heard of a dotor doing this hwever, it might be a good idea",2,1,1,2,1,1,2,1,1,2,,1,4,1,2,3,74,2,2,6,10
2017-10-28 08:10:10,2017-10-28 08:15:29,0,45.36.161.66,100,318,1,2017-10-28 08:15:29,R_8DhLJvmPVaPlLiN,,,,,36.016204833984,-80.043403625488,anonymous,EN,,,,,,,,,,,,,4,,,,,,,,,They can use the charity however they wish. At least their choice should make some people happy.,2,1,1,2,2,1,1,1,1,2,,1,1,5,1,3,23,4,1,8,3
2017-10-28 07:59:25,2017-10-28 08:16:12,0,183.82.200.111,100,1006,1,2017-10-28 08:16:13,R_1GEsoF8aviJbEHA,,,,,17.375305175781,78.474395751953,anonymous,EN,,,,,,,,,,,4,,,,,,,,,,,"if teachers mood is pleasant,then they can explain children somewhat better.",2,1,1,2,2,1,1,2,2,1,Electronics and communications engineering,4,3,5,1,4,25,6,3,8,8
2017-10-28 08:11:25,2017-10-28 08:17:01,0,47.184.109.165,100,336,1,2017-10-28 08:17:01,R_27vgqdzn0SfOwbL,,,,,33.220092773438,-97.150199890137,anonymous,EN,,,,,1,,,,,,,,,,,,,,,,,"His blanket decision that all of his patients will receive drug B may not be right for everyone. Both drugs likely have side affects and some of them may differ. It would be much preferable if he were to make an individual determination on what is best for each patient. One could argue that both are approved drugs yes - but that does not mean both are equally as good for every patient. After all, these patients are paying good money to receive individualized care and Doctor Jones is not providing that. ",2,1,1,2,2,2,1,1,2,2,,1,5,5,2,3,43,3,6,8,7
2017-10-28 08:13:59,2017-10-28 08:17:42,0,69.249.137.24,100,223,1,2017-10-28 08:17:43,R_1d1cAUCkomguoiy,,,,,40.361099243164,-75.320098876953,anonymous,EN,,,,,,,,,,,,4,,,,,,,,,,Its a good way to offer incentives to teachers to do better.  I think it would be awesome to have the opportunity to get a bonus like this to improve my job capabilities.,2,1,1,2,1,1,1,1,2,2,,2,2,4,2,3,46,3,6,8,6
2017-10-28 08:14:47,2017-10-28 08:18:21,0,68.59.98.226,100,214,1,2017-10-28 08:18:21,R_2aqVjIHoEV3kOdr,,,,,30.175506591797,-84.338600158691,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,because I am on high blood pressure meds.,2,1,1,2,2,1,1,1,1,2,,3,2,5,1,3,45,3,4,8,6
2017-10-28 08:15:43,2017-10-28 08:19:13,0,73.178.119.101,100,210,1,2017-10-28 08:19:14,R_2axBn6gvPT7C6l5,,,,,39.901702880859,-74.182197570801,anonymous,EN,,,,,,,,,,,,,,5,,,,,,,,"People in the lowest income bracket need the help the most. It's more beneficial long term to provide training for a person, instead of giving them cash/food/clothing, etc., as that only helps in the short term, and leaves them in the same predicament they began with.",2,1,1,2,2,2,1,1,2,2,,1,1,5,2,3,42,4,3,8,3
2017-10-28 08:13:45,2017-10-28 08:20:33,0,75.136.45.244,100,408,1,2017-10-28 08:20:34,R_2xWyBtvnMs0L3dh,,,,,36.222198486328,-83.323699951172,anonymous,EN,,,,,,,,,,,,,,,2,,,,,,,"It is somewhat inappropriate because he is deciding what they need to make their lives better. ",2,1,1,2,2,1,1,1,1,2,,1,1,4,2,1,36,3,2,8,4
2017-10-28 08:19:30,2017-10-28 08:23:33,0,104.139.95.47,100,243,1,2017-10-28 08:23:34,R_24oYnxds8rsDSmR,,,,,35.217803955078,-81.039398193359,anonymous,EN,,,,,,,,,,5,,,,,,,,,,,,"First of all teachers already make a meager salary for what they do. They deserve to have bonuses and other rewards.  Also if there is a bonus in store, the teachers will have even more incentive to do a good job and remain in good standing. ",2,1,1,2,1,1,1,1,2,1,biology,4,4,4,2,1,35,4,3,8,10
2017-10-28 08:21:58,2017-10-28 08:26:54,0,216.49.25.4,100,295,1,2017-10-28 08:26:54,R_1jJ8rB45KeHe5il,,,,,40.939498901367,-75.969497680664,anonymous,EN,,,,,,,,,,,2,,,,,,,,,,,I just do not find this to be appropriate.,2,1,1,2,1,2,1,2,1,2,,3,4,3,2,3,31,4,4,5,10
2017-10-28 08:25:22,2017-10-28 08:28:16,0,75.170.188.213,100,173,1,2017-10-28 08:28:16,R_3DnANUeejVpxHI5,,,,,41.672698974609,-93.572196960449,anonymous,EN,,,,,,,,,,,,,,,,5,,,,,,"For people working in health care, you want them to be motivated by service and taking care of their community.",2,1,1,2,2,1,1,1,2,1,Physics/Math,1,1,5,2,3,52,4,6,9,3
2017-10-28 08:24:44,2017-10-28 08:29:19,0,75.167.177.253,100,275,1,2017-10-28 08:29:20,R_3j8z9O2u8upRrhp,,,,,43.63200378418,-116.28379821777,anonymous,EN,,,,,,,,,,,,,1,,,,,,,,,What a silly idea.Many other needs could be filled.,2,1,1,2,2,1,1,1,2,2,,1,1,5,1,3,57,3,1,9,3
2017-10-28 08:24:14,2017-10-28 08:29:51,0,74.132.60.64,100,336,1,2017-10-28 08:29:52,R_1mVkHkX7C1noOLy,,,,,38.260299682617,-85.703201293945,anonymous,EN,,,,,,,,,,,,,,,,,,5,,,,I believe that both campaigns that congress has decided to conduct in the districts will be sufficient in generating interest in the health assistant position.  I believe it is a good idea to see which one works better after the year so congress can get as many people interested in this position as possible.,2,1,1,1,2,2,1,2,1,2,,4,2,5,2,3,30,4,4,5,7
