StudyType,ExperimentCode_MS,StudyDescription,R File,pid,Scenario,genericCond,scenarioCond,policyOrAB,cond,dv,Duration,ResponseId,FreeResponse,Disagreement,dv_binary,Objection,condLabel,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRiskFinal,OtherRiskFinal,IneffectiveFinal,NotEnoughInformationFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,WorkHasAlreadyBeenDoneFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitWC,LearningSA,LearningWC,AbsenceHarmSA,AbsenceHarmWC,EqualitySA,EqualityWC,PhysicalRisk/HarmSA,PhysicalRisk/HarmWC,OtherRisk/HarmSA,OtherRisk/HarmWC,IneffectiveSA,IneffectiveWC,NotEnoughInfoSA,NotEnoughInformationWC,RandomizationSA,RandomizationWC,ExperimentationSA,ExperimentationWC,InequalitySA,InequalityWC,NoEquipoiseSA,NoEquipoiseWC,BadDesignSA,BadDesignWC,NoticeSA,NoticeWC,ConsentSA,ConsentWC,TooLongSA,TooLongWC,PickAPolicySA,PickAPolicyWC,GoodIntentSA,GoodIntentWC,BadIntentSA,BadIntentWC,StatusQuoSA,StatusQuoWC,PatientConfidenceSA,PatientConfidenceWC,CoddledExpertsSA,CoddledExpertsWC,WorkHasAlreadyBeenDoneSA,WorkHasAlreadyBeenDoneWC,AgentsAlreadyKnowSA,AgentsAlreadyKnowWC,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowWC,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowWC,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowWC,ParticipantKnowsBestSA,ParticipantKnowsBestWC,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowWC,NecessaryRevealSA,AmbiguousSA,Disagreement
Experiment,3,ManyDomains,abE12,1004,DrugTeach,B,Drug B,Policy,xB2,5,457,R_3mgjZ3xDD6RyiYX,"From the description, drugs A and B are essentially the same. Therefore it doesn't matter which one he prescribes.",0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1026,DrugTeach,B,Drug B,Policy,xB2,5,201,R_RWcd9Oc4DyxTkpr,Both drugs are equally effective. So why not B.,1,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1063,DrugTeach,B,Drug B,Policy,xB2,5,210,R_3M0Fjaltge7ChQg,"Both options were acceptable, maybe a few of his patients didn't respond well to drug A even though it is an acceptable medication.",1,0,Non-Object,DrugTeach.B,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1079,DrugTeach,B,Drug B,Policy,xB2,5,205,R_2ZTXv7vOVPrFwpT,"Drug B is prescribed for high blood pressure, and is affordable with tolerable side effects. It is appropriate that Dr. Jones prescribes it for patients with high blood pressure.",0,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1103,DrugTeach,B,Drug B,Policy,xB2,4,313,R_3snVaCvXXFkf4hN,"Each person is different, I think that should be the main focus when perscibing medication.The docters should tell the person all the side effects and consider the persons history before perscibing drugs.",0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1133,DrugTeach,B,Drug B,Policy,xB2,4,278,R_DHUYW2gjuOTsLKx,I think it's somewhat appropriate because both drugs are considered affordable and patients can tolerate their side effects and seems like doctor Jones cares about his patients and wants the best for them.,0,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1150,DrugTeach,B,Drug B,Policy,xB2,4,172,R_2S8DNUn45kiDzRI,"There was no mention of how drug A differs from B. Based on this, I think either option is fine. It is okay for the doctor to pick one and go with it.",0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1174,DrugTeach,B,Drug B,Policy,xB2,5,250,R_1mmVMwlsmaY0qGD,I think Dr. Jones thought about his patient's needs,0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1225,DrugTeach,B,Drug B,Policy,xB2,4,234,R_xAaLQwhdrbWj25H,The two drugs seem very equal.  It is appropriate to prescribe either drug.,0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1250,DrugTeach,B,Drug B,Policy,xB2,4,205,R_2xWXzbXwfflkcvT,"There was no information given about how effective each of the drugs are, only that both are affordable and the side effects are minimal. In this case there is no reason NOT to choose one drug over the other.",1,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1277,DrugTeach,B,Drug B,Policy,xB2,4,154,R_a3ElHmqZOER1pYt,"It is appropriate because it meets the standards of the hospital and other doctors prescribe it, but perhaps he should consult the other doctors first.",1,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1319,DrugTeach,B,Drug B,Policy,xB2,5,367,R_2QDsAc945USmGDA,"Seems as both drugs are affordable and work fine and safe. It seems they are very alike to each other, so it doesn't matter much which is prescribed. Jones may have previous experience from past patients who may say it works great and lowered blood pressure just fine",0,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1331,DrugTeach,B,Drug B,Policy,xB2,5,183,R_1mge4k9bSvOSh6w,The drug is equivalent to the other blood pressure drugs. It seems like a reasonable choice.,0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1344,DrugTeach,B,Drug B,Policy,xB2,4,112,R_RXiP7ZXpR7aFHXz,I don't know anything about the drugs but I trust Doctor Jones based on what I know,0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1354,DrugTeach,B,Drug B,Policy,xB2,5,317,R_siYXrxLpjh1yW1b,Drug B is a medicine that has been used for high blood pressure. Some dr's are already prescribing it for patients.,0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1405,DrugTeach,B,Drug B,Policy,xB2,5,182,R_uslB97A3Wor4KJz,Both drugs are suitable for high blood pressure and affordable.,1,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1420,DrugTeach,B,Drug B,Policy,xB2,5,191,R_1Qnp5QG5cFXcbZx,They do the same thing. I don't think that there is a wrong choice.,0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1447,DrugTeach,B,Drug B,Policy,xB2,3,286,R_1Nw7ZHMSg0ZUbsy,"Both drugs seem about the same, therefore it would not really matter which one Dr. Jones choses. He should try to use diet and exercise as ways to combat high blood pressure over the drugs.",0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1462,DrugTeach,B,Drug B,Policy,xB2,3,197,R_2XhZzruY1R0Vpgz,There is very little evidence for Dr. Jones to make his decision and both drugs seem safe and effective.,1,0,Non-Object,DrugTeach.B,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1473,DrugTeach,B,Drug B,Policy,xB2,3,214,R_1gNEIREULKHhs2X,"Without further information, I cannot evaluate his choice. Perhaps drug B actually lowers blood pressure more effectively; side effects and affordability are only part of the picture.",0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1500,DrugTeach,B,Drug B,Policy,xB2,5,156,R_4ZyLdWpR9wqSaad,He's a doctor.  He knows about the benefits and the risks.  I would trust his decision.,0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1520,DrugTeach,B,Drug B,Policy,xB2,3,536,R_25MhZn4kjwS5Zxa,"For starters, Western medicine treats the problem at the surface instead of looking for a root cause to the problem; i.e., why do you have high blood pressure in the first place?  Secondly, only treating the high blood pressure instead of the overall health, such as gut health and nascent iodine for the thyroid, is incomplete care.  The pharmaceutical industry largely came about because psychopathic robber-barons (such as the Rockefellers) wanted to control healthcare.",0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1529,DrugTeach,B,Drug B,Policy,xB2,5,136,R_22J1t8YOaKE5spB,He prescribed what he thought would be best for them. That's what he should do.,0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1562,DrugTeach,B,Drug B,Policy,xB2,5,286,R_Zh3BRdT2nhF3yUx,I think he chose what might be the best treatment for his patients. I don't think he would arbitrarily just choose a drug.,1,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1589,DrugTeach,B,Drug B,Policy,xB2,4,192,R_1rwi3yPqfNOFWtH,Somewhat appropriate because the doctor did not inform the patient of both options but the drugs seem to be both good,1,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1609,DrugTeach,B,Drug B,Policy,xB2,5,246,R_Diuu1r5Xki6vGNz,"It seems like both drug A and drug B have roughly the same side effects and are generally deemed safe.  Based on what other doctors seem to be prescribing, prescribing drug B seems like a relatively safe choice.",0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1662,DrugTeach,B,Drug B,Policy,xB2,4,525,R_6u5hQNuVgAlJxER,He didn't say what his reason was for prescribing drug B,0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1669,DrugTeach,B,Drug B,Policy,xB2,4,271,R_2VJg9s9zHPKmXJz,"I would rather he make the decision on which one based on the patient rather than his preference. However, he is addressing their high blood pressure and he can always switch to the other medicine if there are any problems with his first choice. Often doctors have to switch medications for their patients anyway.",1,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1683,DrugTeach,B,Drug B,Policy,xB2,4,200,R_33pNTVuV1MZnH3y,"I am unsure as to which option is more effective, but given that Dr. Jones seems to be driven by moral outcomes, I am marking this as somewhat appropriate.  More information would be needed though to provide a more conclusive judgment.",0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1721,DrugTeach,B,Drug B,Policy,xB2,5,254,R_1CejIxCLBlLmG9G,It is very appropriate since both drugs are affordable and have only minor side effects.,0,0,Non-Object,DrugTeach.B,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1727,DrugTeach,B,Drug B,Policy,xB2,5,139,R_1ODLoqHBBjhtsek,Drug B is a suitable option for patients and is acceptable and appropriate.,1,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1747,DrugTeach,B,Drug B,Policy,xB2,5,128,R_1gLyfgLpKZ2ztcw,"It isn't really relevant, because there is no negative information about either drug, so it is appropriate to prescribe it.",1,0,Non-Object,DrugTeach.B,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1773,DrugTeach,B,Drug B,Policy,xB2,5,227,R_1dFwHdDqCex0xNl,Without knowing any further differences between the pros and cons of the two different drugs it appears that they are both appropriate for the doctor's purposes.,1,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1799,DrugTeach,B,Drug B,Policy,xB2,4,564,R_1jkArZk4vwhe7Zd,Dr jones seems to be a good doctor. I trust that we will choose the best options for his patients. I agree with his decision.,1,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1812,DrugTeach,B,Drug B,Policy,xB2,4,602,R_2zGTOtbxU2bDBQN,"I feel that in a multi-doctor walk-in, patients should expect to get similar treatments even if the doctors are different, as the patients appear to be unable to choose what drug is prescribed to them. Doctor Jones has a way of controlling this to some degree by picking a drug option that is most likely to be selected by other doctors but he decided himself. However, he cannot completely control the situation as he is just an employee in the hospital. More than that, I am assuming the FDA approved of both drugs and the side effects are tolerable, so I don't think the decision was really inappropriate.",0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1825,DrugTeach,B,Drug B,Policy,xB2,5,201,R_77cPHbrp05u3c1X,There doesn't appear to be much difference between the drugs. Prescribing either is acceptable.,0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1854,DrugTeach,B,Drug B,Policy,xB2,4,113,R_3JrXUJViv9EsE0k,It is appropriate but maybe he should offer the option of choice to the patient?,0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1877,DrugTeach,B,Drug B,Policy,xB2,3,256,R_11cEOd3qglf0HIL,"If both are affordable and side effects are tolerable, there isn't much of a difference between the two",0,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1883,DrugTeach,B,Drug B,Policy,xB2,5,174,R_2ZZTpqiNpolwPbA,"If both meds are affordable and work well with minimal side effects, whichever the doctor chooses to  prescribe is fine.",0,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1913,DrugTeach,B,Drug B,Policy,xB2,5,196,R_3CDcpeZYIL5ypX7,"It seems both are equally effective, with similar side effects and price, so it doesn't really matter which one the doctor chooses.",0,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1939,DrugTeach,B,Drug B,Policy,xB2,5,412,R_2fkfkGMdqcun7w5,"There was not enough information about drug A or drug B, other than both drugs are affordable and have tolerable side effects. So either drug the doctor prescribes would be appropriate.",0,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
