StudyType,ExperimentCode_MS,StudyDescription,R File,pid,Scenario,genericCond,scenarioCond,policyOrAB,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,PlantFood,PlantFood_Correct,GenesAnswer,GenesAnswer_Correct,Earth,Earth_Correct,Radioact,Radioact_Correct,Lasers,Lasers_Correct,Electrons,Electrons_Correct,Continents,Continents_Correct,Gender,Gender_Correct,Antibiotics,Antibiotics_Correct,degree,Degree_spec,ScienceLitSummed,RandomizationAnswer,STEMdegree,God,Intuition,ScienceBelief,ScienceBelief_Reverse,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,IntuitionScore,IntuitionScore_ByHand,ScienceLitScore,Compensation,Everything after this column is unique to each experiment and was subjectively coded,RepeatTurkerLabelCode,MarkedForExclusion,whoMarked,Ineffective,Evidence,Intent,Consent,No Harm,Harm,Benefit,ExperimentRandom,,NegEquality,PosEquality,SQ,Action,help,exp,repeat_pollfish,misunderstand_pollfish,nonsense_pollfish,pole_pollfish,poleOrder_pollfish,Benefit,Learning,AbsenceofHarm,PosEquality,MedRiskHarm,OtherRiskHarm,Ineffective,Random,Experiment,NegEquality,Notice,Consent,Act,BestJudgment,GoodIntent,BadIntent,SQ,Misunderstand,IrrelUnclearOther,ORIGINAL God,ORIGINAL Intuition,ORIGINALScienceBelief,ORIGINALScienceBelief_Reverse,ORIGINAL Intuition  scale,Notes: intution questions coded opposite in this study.,,
Experiment,,ManyDomains,abE12,2082,Education,B,Breaks,Policy,xB4,Teacher.Breaks,4,0,Increasing vacation days among the teachers means longer breaks for the kids. These longer breaks will take away from their time to be learning.,192,R_3Rshz4IJfJ1TxUi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,769,Education,B,Breaks,Policy,xB4,Teacher.Breaks,4,0,"Additional vacation days during summer and winter breaks can be very beneficial to teacher happiness and well-being. Although beneficial, other methods can be better for increasing happiness.",290,R_3Ry02TjYDXmAzoG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,131,Education,B,Breaks,Policy,xB4,Teacher.Breaks,5,0,I think it was a very thoughtful action to take. He is increasing productivity for teachers and students.,157,R_3wkPtBYZKV2D2mJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,458,Education,B,Breaks,Policy,xB4,Teacher.Breaks,4,0,"It seems like it would no doubt bring some level of satisfaction and happiness to teachers if they were able to get additional vacation days. I think it would be nicer if they teachers were given more personal days during the school year, just to have a break off and on. It also seems like there can be other things that can result in ""happier"" teachers but this option seems like it might be effective.",385,R_3ZXHzPPVDW93IFX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1557,Education,B,Breaks,Policy,xB4,Teacher.Breaks,1,1,"The conclusion about happiness is spurious.  It is just another excuse for the democrat teachers block to do less and less.  I have been an executive in business and people are more productive when they are challenged in their work.  I ran a training center as well, and instructor satisfaction comes from achieving excellent performance by students.",612,R_8H288aXl6jdkv8l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,157,Education,B,Breaks,Policy,xB4,Teacher.Breaks,5,0,Happy life happy wife I think fits well there too. Happy teacher = Happy students,122,R_bxgHl0LREi2g7q9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,569,Education,B,Breaks,Policy,xB4,Teacher.Breaks,2,1,Teachers get 2 weeks off for winter break and 2 months off in the summer. I believe that is sufficient.,207,R_BY6rZPrpWNKyZb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1840,Education,B,Breaks,Policy,xB4,Teacher.Breaks,4,0,"Teachers have a hard job, and days off are more and more needed these days.",167,R_BY7MBB5bYThgAPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,366,Education,B,Breaks,Policy,xB4,Teacher.Breaks,1,1,I don't believe extra vacation will make teacher happier. The happiness they get from extra vacation might be short-lived and not influence their teaching throughout the whole year.,244,R_cu6UX24cyrVRIHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1894,Education,B,Breaks,Policy,xB4,Teacher.Breaks,5,0,"Giving teachers more time off will help them be rested and happier ! That way, students can learn better",214,R_erjA7iUhfO6XsXf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1212,Education,B,Breaks,Policy,xB4,Teacher.Breaks,5,0,By giving the teachers more time off the superintendent is showing the teachers they are appreciated and valued.,231,R_OIqeOlgRerTxOet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,640,Education,B,Breaks,Policy,xB4,Teacher.Breaks,5,0,"If the teachers receive additional days off , then so do the students, so it doesn't make sense. The kids would be losing school time and I don't think that's allowed by federal or state law standards. Some other type of perk needs to be given",1677,R_PBxrdU05Q6aMRrj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1440,Education,B,Breaks,Policy,xB4,Teacher.Breaks,3,0,I think that teachers negotiate their contracts and ask for what they want then.  Considering what they ask for then they should be very happy with what they  get in compensation.  I am a nurse and never had the money and benefits they have and they are complaining all the time,305,R_rk8VkBHy1gOiTrr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,397,Education,B,Breaks,Policy,xB4,Teacher.Breaks,5,0,"If the principal wants to increase student performance and the research supports teacher happiness' affecting student performance, then the principal's decision to increase teacher happiness is justified.",135,R_RyOLdtyENL50ztf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,410,Education,B,Breaks,Policy,xB4,Teacher.Breaks,4,0,This action shows that the superintendent cares about his staff.,146,R_sBwNFt0LHmr4XCx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1863,Education,B,Breaks,Policy,xB4,Teacher.Breaks,4,0,It does make sense that if a teacher's happiness is greater then he or she would likely be a happier teacher and therefore give the students a better education.,873,R_tVC4HsKnB0K3e6t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,72,Education,B,Breaks,Policy,xB4,Teacher.Breaks,5,0,Teachers are often handed the short end of the stick. Giving more vacation days to teachers will allow them more prep time to engage their students in learning.,168,R_UW7XF5an5GR8emR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1772,Education,B,Breaks,Policy,xB4,Teacher.Breaks,2,1,Teachers are already on break during the summer and winter. Offering vacation days on their vacation seems to defeat the point.,346,R_VNXm6ksyl1AayQx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1532,Education,B,Breaks,Policy,xB4,Teacher.Breaks,4,0,I believe allowing the teachers extra break time will refresh them. This will help them to be more relaxed and rejuvenated when it is time to teach again.,172,R_w0irudi3sBo8jN7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,932,Education,B,Breaks,Policy,xB4,Teacher.Breaks,5,0,"The teachers having the time off will allow them to spend more time with their families, relax, and ""recharge"" and therefore increasing teacher happiness and well-being resulting in better student outcomes",327,R_w0IwfG7i8XtKowN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,2037,Education,B,Breaks,Policy,xB4,Teacher.Breaks,4,0,"I think it would be better to first study what impacts teacher happiness, even briefly. I don't believe longer breaks during off time is necessarily the best choice.",208,R_w5h3uvCeC8jW8yl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1138,Education,B,Breaks,Policy,xB4,Teacher.Breaks,2,1,"Teachers have to be present when school is in session, so the only way to increase vacation days for teachers is to cut down on school time or cut don on preparatory time. I have a hard time seeing how that will increase student success.",280,R_z87tugP7YN8XIYh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,652,Education,B,Breaks,Policy,xB4,Teacher.Breaks,4,0,"Teachers are paid a very low income for they work they do and I believe, as a teacher myself, that extra vacation days for hard working teachers that strive for a better education for their students is in the states best interest. Extra vacation days during winter and summer vacation could mean more stress relief and better ability for teachers to ease their mind and start fresh when returning to work.",466,R_ZejwD0XyeeSCiS5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,5,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,2,1,good feel,52,R_7PLJ8e4swhHXV73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,134,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,1,1,BECAUSE PEOPLE ARE GETTING SICK.,637,R_SPo8XHBaXslSoNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,244,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,4,0,I think the ceo decision is appropriate,255,R_1rppmIhfY48y98K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,247,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,5,0,I think its very appropriate.,74,R_scED5jjSL2fAsmZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,331,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,5,0,"I think it's appropriate because he's the CEO and he can choose to run his company any way he wants, but this way, he's experimenting to see how to please the most customers, which should always be the priority.",241,R_3lProZpMGEL3P3m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,434,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,5,0,He offered the option to clients to let them see if they are at risk for any genetic diseases,354,R_32Jw1zwhE9IBdqG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,584,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,4,0,As long as the customers are knowing that its an experiment it wouldn't be too much of a problem. As long as the CEO can provide the service that pleases customers. It is important to provide people testing,541,R_T5vut1qdxfsDXNv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,640,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,3,0,I DONT HAVE AN OPINION EITHER WAY HONESTLY,112,R_3PSkDZUtclpwJP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,702,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,4,0,I think the options that are given are fair. Either way the person is still finding out if they have something genetically wrong.,276,R_pse8UuOoOtMl1xn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,1,Genetic Testing,AB,AB Test,AB Test,xAB1s,gene.ABS,4,0,no idea,65,R_SKb4StZdZt9RjwZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,14,Genetic Testing,AB,AB Test,AB Test,xAB1s,gene.ABS,4,0,I think it's appropriate because customers in both test conditions have the option of viewing the results.,87,R_3n7AkZMBbLquXso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,102,Genetic Testing,AB,AB Test,AB Test,xAB1s,gene.ABS,2,1,I think it is a little dangerous to ensure that they are essentially playing a guinea pig with their people.,154,R_cO3eRFdDbtb7gch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,179,Genetic Testing,AB,AB Test,AB Test,xAB1s,gene.ABS,5,0,i made the best choices based on the data in the study,60,R_3CIbXZOHrkAZzuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,314,Genetic Testing,AB,AB Test,AB Test,xAB1s,gene.ABS,3,0,In both cases the CEO is trying to offer help to people with conditions. I would chose the option to learn if I have a condition that can be prevented or reduced.,814,R_ueUK41n0MoROlpL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,318,Genetic Testing,AB,AB Test,AB Test,xAB1s,gene.ABS,2,1,I think it is a nice gesture. The think is it might invade peoples privacy. It would be sad to know you have an illness that cant be cured.,135,R_5o47eQRMfjOrqdr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,327,Genetic Testing,AB,AB Test,AB Test,xAB1s,gene.ABS,2,1,I do not think it is right what he did . He should have offered more than half,133,R_3MnDklYmcid4KrW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,418,Genetic Testing,AB,AB Test,AB Test,xAB1s,gene.ABS,5,0,His decision is great,102,R_6PtchZmn3JB3jK9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,712,Genetic Testing,AB,AB Test,AB Test,xAB1s,gene.ABS,1,1,impreesed,123,R_2afS6CSweOGgS9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,99,Genetic Testing,A,Actionable,Policy,xA1,gene.actionable,2,1,He is not being very honest overall. This is kind of misleading his customers.,92,R_1OisewbMlOGOKMh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,296,Genetic Testing,A,Actionable,Policy,xA1,gene.actionable,5,0,This will help people to see what factors can be avoided,123,R_2YWf5tmOii8kwsW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,495,Genetic Testing,A,Actionable,Policy,xA1,gene.actionable,4,0,CEO wants to help people and the people can decide if they want to get helped. I think it is a much better thing to do than not.,220,R_1erWZbop6eHhGr0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,514,Genetic Testing,A,Actionable,Policy,xA1,gene.actionable,4,0,I believe that it is a positive thing that the CEO is offering his clients to participate in the genealogy.,233,R_3fHso3pdN5tKQJW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,3,Genetic Testing,B,All,Policy,xB1,gene.all,1,1,own chose,117,R_24vIsmrZS7GUDEs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,17,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,good,87,R_eh5IoNsL7s4xB3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,159,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,I feel like knowledge is your choice. I like that it is looked into.,203,R_1jrCOE12dzyl6Q5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,239,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,I think its good for the CEO to be informative and transparent.,538,R_1Os1WEWonwW6UH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,361,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,"It is ultimately up to the consumer, as it should be, to decide if they want that info or not.",223,R_1DI1lnLlXSScDLQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,530,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,he offers all his clients an option.  gives them the choice to view or not.,140,R_2ZKverAYE23WMs2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,633,Genetic Testing,B,All,Policy,xB1,gene.all,2,1,di ti no,359,R_2xL5SYpyI2RTiug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,670,Genetic Testing,B,All,Policy,xB1,gene.all,2,1,NO,202,R_1kYPq0NOBvRSiEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,801,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,That is nice of him to give them the option.,131,R_42QdIqnMTWym4X7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,19,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,4,0,He just wants to help people learn more about their health. I do not see why this is wrong.,201,R_2pSpXFn0NlTvSPu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,24,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,3,0,I think it is kind of the CEO to give people the chance to see if they have any health issues.,289,R_2BrrWWDK1PRCTNy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,33,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,5,0,"The CEO was using customer feedback to determine what option to roll out. He was letting customers decide instead of ""guessing"" what the right decision would be.  That's more likely to satisfy customers.",119,R_SNmgss5H2epPfZn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,52,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,5,0,I feel like the CEO is being as friendly as he can. He is trying to help out a lot of people for the testing.,290,R_27IFBr8xJwUnXa4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,57,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,1,1,they should all be priviledged to that information if it could save any sort of defect.,173,R_23ZGJJ8xxH4Qzat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,64,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,4,0,"All customers will have the option to view the additional results, so nobody is getting a bad deal",269,R_2EAkZdySSaeifMl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,66,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,5,0,The customers were very satisfied so obviously it was a good thing.,229,R_2cc2DPe52gANgZl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,76,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,2,1,"I am uneasy with the idea of a genealogy company doing medical tests. In my opinion, such tests should be given in a medical facility where the test subjects can consult with real doctors.",289,R_ZrfQaE2ZG4pcIwN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,106,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,2,1,"It would be slightly unfair for individuals who have genetic disorders that cannot be prevented or reduced. Even though there's nothing they can do to prevent or reduce their condition, they may have family they want to share the info with or decisions they may want to make depending on whether or not they are predisposed to something.",268,R_3Ph7wuaJrwrJOZw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,112,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,4,0,This kind of testing seems like it may be a good idea so someone who has a certain disease that runs in their family can better prepare for the future.,346,R_2wtB2KMvm2XjNil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,114,Genetic Testing,AB,AB Test,AB Test,xAB1l,gene.ABL,5,0,"He is giving people the option to look at the results, and although still giving the results can lead to some displeasure, it is overall good for the customers to know and understand how to handle their potential health conditions. If the option to receive these results is given before the test, it would be less bothersome for the customers as they would not have the answers ready.",408,R_Op7WigPZYbxmxX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
