Participant,Code,SA,WC
R_OwDBRXaKmn8ZBqV,Too Long,0,0
R_1EXoMWIHZR0tTCV,Too Long,0,0
R_3NDKWxIQZsSLWIE,Too Long,0,0
R_3Ja5Z6O88g7eQZ4,Too Long,0,0
R_1H2JNvjVJBhHrG9,Too Long,0,0
R_cM9703UMCOeGRzP,Too Long,0,0
R_2wgChuH9sq7oC5K,Too Long,0,0
R_1gzGFMgSul5ya4M,Too Long,0,0
R_1C8vYBXdTpZyJEd,Too Long,0,0
R_3jZg2BUbTF0F65F,Too Long,0,0
R_2D7ExdLwugZt474,Too Long,0,0
R_2QW0kc4rWyDn3nV,Too Long,0,0
R_2ebvIHAxEksYxBL,Too Long,0,0
R_bfLWIVm6jMx3sxH,Too Long,0,0
R_2oCK8kcgtCVV6F3,Too Long,0,0
R_0lDwHGsZJ9z5kqd,Too Long,0,0
R_3pu7U6WsAmy6AHt,Too Long,0,0
R_1rNSgHxcrrBBSVW,Too Long,0,0
R_1HirW5xXWEFtYo8,Too Long,0,0
R_1DZLRHmiIgxz6Gj,Too Long,0,0
R_1LLmEU1VUDQDel7,Too Long,0,0
R_2aqVjIHoEV3kOdr,Pick a Policy,0,0
R_1NaxuGjT6Ve80pR,Pick a Policy,0,0
R_eM3F2yCGxlE5Nvj,Pick a Policy,0,0
R_D2ff4ZTBSPYyaIN,Pick a Policy,0,0
R_1mPgH2ocFiKnMes,Pick a Policy,0,0
R_1lhmMxuRmA49jFO,Pick a Policy,0,0
R_2ZQ96tmje7J8uUA,Pick a Policy,0,0
R_1LbAhOLqz6p8cj4,Pick a Policy,0,0
R_1lfzrm1OEyEI3bZ,Pick a Policy,0,0
R_1KjdQ9cz5tWNofu,Pick a Policy,0,0
R_3OsSW5ifLWV0IFz,Pick a Policy,0,0
R_3qsCpZmOqXxcWzv,Pick a Policy,0,0
R_tLCVEjDDmuf3MTD,Pick a Policy,0,0
R_2bZ9fG1rmUuO3mz,Pick a Policy,0,0
R_1hLtNnPQzXeDNXw,Pick a Policy,0,0
R_BLM725bOtcSNR3H,Pick a Policy,0,0
R_9KXXSJbjKrTU08h,Pick a Policy,0,0
R_2qlYN7qVf6zTQrD,Pick a Policy,0,0
R_3nu6RJvwz2ylj6b,Pick a Policy,0,0
R_xFSV2k6T0u1OjYZ,Pick a Policy,0,0
R_D0jiqvYAsNrvkid,Pick a Policy,0,0
R_3CAWj3iUjwTtSsl,Pick a Policy,0,0
R_1PZh9dGF4XT9ryl,Pick a Policy,0,0
R_3DtFdEjgTSzQohE,Pick a Policy,0,0
R_1N9U52eXi5WEMyw,Pick a Policy,0,0
R_2qk1l8AGlidQi6p,Pick a Policy,0,0
R_3pfYuxRxVbk5psD,Pick a Policy,0,0
R_RCi5RJjAlhNgfCN,Pick a Policy,0,0
R_2P0iqiWAPHWjyJe,Pick a Policy,0,0
R_1GIjjxKqN76eDsM,Pick a Policy,0,0
R_25LRNKOsrRrZIKU,Pick a Policy,0,0
R_2v2GDgHkUI05tLG,Pick a Policy,0,0
R_ZLcSRbT0GlA1xE5,Pick a Policy,0,0
R_PTAm61sSCcGdSOB,Pick a Policy,0,0
R_2YlmxtBxNR3Sx2z,Pick a Policy,0,0
R_2dRyed3Nd4cntNx,Pick a Policy,0,0
R_31GkUsUVtGK26zz,Pick a Policy,0,0
R_3R4a5ZNgCa7cp12,Pick a Policy,0,0
R_yWvVEbJ74OwozGp,Pick a Policy,0,0
R_735pTNgghkgBmGR,Pick a Policy,0,0
R_2VdzWtnVQOf0bsY,Pick a Policy,0,0
R_3g0izNanjrEe2WG,Pick a Policy,0,0
R_2B2lUO1UefEvE3M,Pick a Policy,0,0
R_3MExoPI9KqllhJ8,Pick a Policy,0,0
R_XScuwbNkFDVUuzL,Pick a Policy,0,0
R_3M3V0ejTpRCV2tT,Pick a Policy,0,0
R_1Hek6Rj4ds7vrth,Pick a Policy,0,0
R_2dgN7lVWGrycFn8,Pick a Policy,0,0
R_2fJ56rdqYYZz7gr,Pick a Policy,0,0
R_RfCuI6saP6nvHln,Pick a Policy,0,0
R_a3FSGAOeGx3roC5,Pick a Policy,0,0
R_WCIBtzJ4MP4gS8F,Pick a Policy,0,0
R_9LxbVKS48mWCcLf,Pick a Policy,0,0
R_1l076c7r3XYvP8c,Pick a Policy,0,0
R_2906YMnVwxPc6Ol,Pick a Policy,0,0
R_2wn5v5hJ2pEcJx9,Pick a Policy,0,0
R_1mrY8tWciCgywnG,Pick a Policy,0,0
R_YRKApWB1WuiGHiV,Pick a Policy,0,0
R_3jdLAxKtLnZQ76U,Pick a Policy,0,0
R_3FVvCnhw5gOn55Y,Pick a Policy,0,0
R_2qxAkbgFFRMEmbY,Pick a Policy,0,0
R_3fIeq60cvlT5nYZ,Pick a Policy,0,0
R_2OPIic7OOqwpt6x,Pick a Policy,0,0
R_1PRzlaZLBZMhxJj,Pick a Policy,0,0
R_1M6VLRxH6RYtPzA,Pick a Policy,0,0
R_3QXEUFe8K6fixwt,Pick a Policy,0,0
R_3kFYbmL11gJJCZI,Pick a Policy,0,0
R_3JL4ZWoJQH3j0Ht,Pick a Policy,0,0
R_3ELN27IcY4ZjDAq,Pick a Policy,0,0
R_3NXmu3nbW1D6dd7,Pick a Policy,0,0
R_r0Tlb5zi9zEcQXT,Pick a Policy,0,0
R_SJKA5TmM5q3ob2V,Pick a Policy,0,0
R_XAmfoSXeawTPawh,Pick a Policy,0,0
R_3e4sWbLXNKbte1q,Pick a Policy,0,0
R_1r3u7KS7WbhGEEI,Pick a Policy,0,0
R_25NMupvpSrU5kmT,Pick a Policy,0,0
R_3p9M0Zp04hJbfyA,Pick a Policy,0,0
R_27JdcmtitmuvYvq,Pick a Policy,0,0
R_2zBcM9x8vK5gb1l,Pick a Policy,0,0
R_2VKlF4WH4x5rSaq,Pick a Policy,0,0
R_7VbbmnM4Z8Tebst,Pick a Policy,0,0
R_VWJPhELsCkqPcWd,Pick a Policy,0,0
R_1LItsoiN0iuV1Xl,Pick a Policy,0,0
R_PFLC468XMpRJDCV,Pick a Policy,0,0
R_tSA7WkZ4HlN6d0t,Pick a Policy,0,0
R_3stS8Stdmai62Uw,Pick a Policy,0,0
R_2VJd7Y9LJjWuDoS,Pick a Policy,0,0
R_UaTc7swA0GX1nax,Pick a Policy,0,0
R_27Jwdx9VlRZ3gSI,Pick a Policy,0,0
R_0UQPDBgZxgAIaat,Pick a Policy,0,0
R_9B9aO7F9aT52xLb,Pick a Policy,0,0
R_1DuOSj3qvw7GBPT,Pick a Policy,0,0
R_32RuEmXpWD13T3K,Pick a Policy,0,0
R_31Es19OKRdLS7oE,Pick a Policy,0,0
R_1GBNgobFTO5GSRB,Pick a Policy,0,0
R_3rYeFVPBHkZUDeZ,Pick a Policy,0,0
R_1lrtCYXZxAXXIhU,Pick a Policy,0,0
R_2X0cHuSiaQfMPMN,Pick a Policy,0,0
R_2WvbBY7RUlk00Wa,Pick a Policy,0,0
R_2fHFAPylOKsa7P0,Pick a Policy,0,0
R_3iEe6nyoYBYNtts,Pick a Policy,0,0
R_2fvP5fW5giKpDXy,Pick a Policy,0,0
R_2xS61b5um8y9m2j,Pick a Policy,0,0
R_sdTphFjJeQlsWyZ,Pick a Policy,0,0
R_2wbiPaUIURkmbPj,Pick a Policy,0,0
R_rqMvcIQDV9PxeX7,Pick a Policy,0,0
R_3hfGVhoyQKG9CL8,Pick a Policy,0,0
R_3eq9R4nM4r4GnHi,Pick a Policy,0,0
R_2Xp1C1MtxXr1RFG,Pick a Policy,0,0
R_3nGU9mit4xmQIaZ,Pick a Policy,0,0
R_3HGo80riwqQuEMF,Pick a Policy,0,0
R_1mEjslq1kLZaOkZ,Pick a Policy,0,0
R_3ilDlvfHgAFRpKp,Pick a Policy,0,0
R_1H7WXa9t9DIz1cd,Pick a Policy,0,0
R_YaeQRspVqPAXmZH,Pick a Policy,0,0
R_26kTwYXw4YKcZ14,Pick a Policy,0,0
R_rfPAlZVj4SKWghz,Pick a Policy,0,0
R_1KkAqrYxGJs3FMk,Pick a Policy,0,0
R_1Peim2X8AgfvN9r,Pick a Policy,0,0
R_3ltuMfGPTTTpxjH,Pick a Policy,0,0
R_2wN9dl0SVLQauON,Pick a Policy,0,0
R_2E5IBceL8IDejcA,Pick a Policy,0,0
R_2ttiwnSHmdtsKlo,Pick a Policy,0,0
R_2Y5G1yuQBCz7d2M,Pick a Policy,0,0
R_1ilfJWG8iapxNMj,Pick a Policy,0,0
R_1Ldr7l6AkvHZ3rQ,Pick a Policy,0,0
R_1F4aUazA9CdZWjQ,Pick a Policy,0,0
R_NXUci5bevqS8REJ,Pick a Policy,0,0
R_1K3As4LWrLGHSgt,Pick a Policy,0,0
R_2COjIPq43Vvh66D,Pick a Policy,0,0
R_1Nam4djXXn2pC2V,Pick a Policy,0,0
R_31AxQ9wgKu5ztQG,Pick a Policy,0,0
R_1MLKUX89GjP8jS4,Pick a Policy,0,0
R_2YtFCvDmz8FvzMC,Pick a Policy,0,0
R_bKqh3sskVOto8xz,Pick a Policy,0,0
R_30rhbefJztmh31h,Pick a Policy,0,0
R_2PheYdIzlLXeh6R,Pick a Policy,0,0
R_3FQbox0neD4hOs0,Pick a Policy,0,0
R_1HklJDrNl0osLDs,Pick a Policy,0,0
R_2QlnasksU0JSxTE,Pick a Policy,0,0
R_a5W6nMQEidKuAgh,Pick a Policy,0,0
R_3DvwGsUhSMC9kuf,Pick a Policy,0,0
R_2EvmAynyhs5scGm,Pick a Policy,0,0
R_2ttZxgYMtgo3wLg,Pick a Policy,0,0
R_XvQejvuF1fEca4N,Pick a Policy,0,0
R_1ri699FpJPSazwM,Pick a Policy,0,0
R_3L54Bsr44bdNxPK,Pick a Policy,0,0
R_2414XWZjNp05lha,Pick a Policy,0,0
R_1q4APLXoYw9rIIL,Pick a Policy,0,0
R_WeuDgRyA37oSGRz,Pick a Policy,0,0
R_3iJwqZpLWe8Z9zj,Pick a Policy,0,0
R_2ctOETcrAGJpCz6,Pick a Policy,0,0
R_2dY2cyPllspYHr8,Pick a Policy,0,0
R_3NDG0qMODZ5CrK3,Pick a Policy,0,0
R_22JnwIhxX0tQ2Z1,Pick a Policy,0,0
R_tMvRYth35SJk849,Pick a Policy,0,0
R_1IgUXIXCjNqsiW7,Pick a Policy,0,0
R_2fqhKT94izD7KE3,Pick a Policy,0,0
R_2qn3l0SRhI2VzrK,Pick a Policy,0,0
R_qEFTTL5TexWQYDf,Pick a Policy,0,0
R_1E6wlfKIWDecMXc,Pick a Policy,0,0
R_1KxtxM8HfIvoRBp,Pick a Policy,0,0
R_1daBzw0WwOjZx4T,Pick a Policy,0,0
R_3xiRnaUNL8yDEqZ,Pick a Policy,0,0
R_vc4KAMpEni3Al1L,Pick a Policy,0,1
R_SHNUx2aUajQcwV3,Pick a Policy,0,0
R_1MYQX9iSxkLmPla,Pick a Policy,0,0
R_3qEjnmbaD0d67b8,Pick a Policy,0,0
R_3dRnuclT0hMF2TE,Pick a Policy,0,0
R_2c0cc9AvyF24vAH,Pick a Policy,0,0
R_3kzTN7MikTnzgu1,Pick a Policy,0,0
R_bDgEK97UPz7p0u5,Pick a Policy,0,0
R_1OV1E344htK9xMJ,Pick a Policy,0,0
R_2rvf5zeboihxXTZ,Pick a Policy,0,0
R_2UYgrfbpZ0rVeG9,Pick a Policy,0,0
R_2v7E79eLVzDE8EF,Pick a Policy,0,0
R_3PjEbmhcLuOUzrb,Pick a Policy,0,0
R_2PkafdMV3ikQSJa,Pick a Policy,0,0
R_3PdAaZ3lyTuHYdK,Pick a Policy,0,0
R_6nF9SXDhOwlJ25H,Pick a Policy,0,0
R_TpB6xFgmszi9NW9,Pick a Policy,0,0
R_2Pj7OIxOzftnDh0,Pick a Policy,0,0
R_8HWROCH3fxdYDDP,Pick a Policy,0,0
R_3L5NYbmvdrabT7h,Pick a Policy,0,0
R_SUFHH0kzBpevVER,Pick a Policy,0,0
R_3jw265ka7NVQ0QF,Pick a Policy,0,0
R_2YAnEolBSzvcy82,Pick a Policy,0,0
R_2aFWuyDQ8pHdBny,Pick a Policy,0,0
R_3kHdzqdH28aDwhV,Pick a Policy,0,0
R_1QoUKIXksg9fcT8,Pick a Policy,0,0
R_2woBcEvMZXIWiYi,Pick a Policy,0,0
R_XKWUW6c74KQFuxz,Pick a Policy,0,0
R_33j9jFaPDEYjBbB,Pick a Policy,0,0
R_xbWast4fiAyHXl7,Pick a Policy,0,0
R_agUzDBnAEDmYzWp,Pick a Policy,0,0
R_2dtPbu3UG72QCea,Pick a Policy,0,0
R_1JPF3Tph3o9MdD7,Pick a Policy,0,0
R_Op3ON7X3S2UcFMJ,Pick a Policy,0,0
R_33l1L4IdIviNznX,Pick a Policy,0,0
R_3ELvyazvuHwCMCJ,Pick a Policy,0,0
R_O2P5puzlUeKIfMR,Pick a Policy,0,0
R_25ZqijXYb66F2lW,Pick a Policy,0,0
R_AckbkKA1vOfPDP3,Pick a Policy,0,0
R_2SlB6dy4BHSnBU6,Pick a Policy,0,0
R_1HdUXIgIlmOujTH,Pick a Policy,0,0
R_uzdDcxQlscvOPWp,Pick a Policy,0,0
R_22KdB6zyZ6zO4QR,Pick a Policy,0,0
R_2PbcD8dxu8QfGsE,Pick a Policy,0,0
R_1l4V2Nlu31aqakp,Pick a Policy,0,0
R_2ze9rLVcw0we5gm,Pick a Policy,0,0
R_1IQMjh4ODbBCB75,Pick a Policy,0,0
R_1mPC8v1RklkOP8k,Pick a Policy,0,0
R_2S0ouPx6tAADLrV,Pick a Policy,0,0
R_2fHGMWZeEB89zHA,Pick a Policy,0,0
R_32PXuL0RPy0ynJl,Pick a Policy,0,0
R_26o3ExrCIEG6ls5,Pick a Policy,0,0
R_3Ry0XSttaQ4ryY5,Pick a Policy,0,0
R_RXfNmtrXsqgiSZ3,Pick a Policy,0,0
R_1NsojY1SDzUwTQc,Pick a Policy,0,0
R_3oMJ8eX1Dffb1tb,Pick a Policy,0,0
R_WoEa3Q5s7Ymr0zf,Pick a Policy,0,0
R_1dzA2w0WQz9UZkZ,Pick a Policy,0,0
R_3EaoKSSLgmPXneZ,Pick a Policy,0,0
R_1etnSW2kPSGek2p,Pick a Policy,0,0
R_2P23QhM2T3zA4NY,Pick a Policy,0,0
R_24dbin5h9HYTGBE,Pick a Policy,0,0
R_3NJWmcaoaLrmQHH,Pick a Policy,0,0
R_3PhhBVBlJUQfMJO,Pick a Policy,0,0
R_27KeyPrdr0zpNvn,Pick a Policy,0,0
R_2zRNLF868A6meJa,Pick a Policy,0,0
R_1N9RvC3MQEnEEL4,Pick a Policy,0,0
R_3Pobo5Hi9P2OP3v,Pick a Policy,0,0
R_2QXqQrWxxD4XAkI,Pick a Policy,0,0
R_3G2O2AA8xEhURij,Pick a Policy,0,0
R_33k8AYmyE0uWeyT,Pick a Policy,0,0
R_2fe9Rs604Z7dkfm,Pick a Policy,0,0
R_1rD4XmeWL09NYV3,Pick a Policy,0,0
R_1M6RQv59zaA66oS,Pick a Policy,0,0
R_3JrwefAxu4NN8kK,Pick a Policy,0,0
R_9RWArcNPDn4eCPL,Pick a Policy,0,0
R_vDKjEhKlY3hKfyp,Pick a Policy,0,0
R_1BYoeEgpLCug2xD,Pick a Policy,0,0
R_31i2ABI90Bj7CHz,Pick a Policy,0,0
R_3g5BrG4WYnkplJP,Pick a Policy,0,0
R_pimCNhJ7nWyw9kR,Pick a Policy,0,0
R_2zAMOQPMz3ngVii,Pick a Policy,0,0
R_cMHSJr3XitDya5P,Pick a Policy,0,0
R_2AG37lmCHSGTauc,Pick a Policy,0,0
R_1Fg4BXcVKHfVB0c,Pick a Policy,0,0
R_1H6Nd6ghGEMuZKn,Pick a Policy,0,0
R_25GUhfGGJsPkEb8,Pick a Policy,0,0
R_2ZQZjdw7tat5ejA,Pick a Policy,0,0
R_3PR0AJJqHTYLzce,Pick a Policy,0,0
R_33v9PsScb54PFlM,Pick a Policy,0,0
R_1f8fTXxEMMvktIS,Pick a Policy,0,0
R_ZyN1jl50y4q90Nr,Pick a Policy,0,0
R_3fMLU4ZCDoUprk7,Pick a Policy,0,0
R_2f22vvIOf6pWFtn,Pick a Policy,0,0
R_1M6QGuYEN2ewi1a,Pick a Policy,0,0
R_2vcEq9vl8nDZJD1,Pick a Policy,0,0
R_2t095PgqUD3xA4s,Pick a Policy,0,0
R_31gPybP69RNoIfu,Pick a Policy,0,0
R_1pYSMrRQCmqNqMB,Pick a Policy,0,0
R_129YUObv0KuFv4N,Pick a Policy,0,0
R_3qVB5gabIW7JPT2,Pick a Policy,0,0
R_1OpGXKM3ufapNFW,Pick a Policy,0,0
R_1E0AFED46Mgh9lK,Pick a Policy,0,0
R_2uVxfHataSh04R0,Pick a Policy,0,0
R_OwDBRXaKmn8ZBqV,Pick a Policy,0,0
R_1EXoMWIHZR0tTCV,Pick a Policy,0,0
R_3NDKWxIQZsSLWIE,Pick a Policy,0,0
R_3Ja5Z6O88g7eQZ4,Pick a Policy,0,0
R_1H2JNvjVJBhHrG9,Pick a Policy,0,0
R_cM9703UMCOeGRzP,Pick a Policy,0,0
R_2wgChuH9sq7oC5K,Pick a Policy,0,0
R_1gzGFMgSul5ya4M,Pick a Policy,0,0
R_1C8vYBXdTpZyJEd,Pick a Policy,0,0
R_3jZg2BUbTF0F65F,Pick a Policy,0,0
R_2D7ExdLwugZt474,Pick a Policy,0,0
R_2QW0kc4rWyDn3nV,Pick a Policy,0,0
R_2ebvIHAxEksYxBL,Pick a Policy,0,0
R_bfLWIVm6jMx3sxH,Pick a Policy,0,0
R_2oCK8kcgtCVV6F3,Pick a Policy,0,0
R_0lDwHGsZJ9z5kqd,Pick a Policy,0,0
R_3pu7U6WsAmy6AHt,Pick a Policy,0,0
R_1rNSgHxcrrBBSVW,Pick a Policy,0,0
R_1HirW5xXWEFtYo8,Pick a Policy,0,0
R_1DZLRHmiIgxz6Gj,Pick a Policy,0,0
R_1LLmEU1VUDQDel7,Pick a Policy,0,0
R_2aqVjIHoEV3kOdr,Good Intent,0,0
R_1NaxuGjT6Ve80pR,Good Intent,0,1
R_eM3F2yCGxlE5Nvj,Good Intent,0,0
R_D2ff4ZTBSPYyaIN,Good Intent,0,0
R_1mPgH2ocFiKnMes,Good Intent,0,0
R_1lhmMxuRmA49jFO,Good Intent,0,0
R_2ZQ96tmje7J8uUA,Good Intent,0,0
R_1LbAhOLqz6p8cj4,Good Intent,1,0
R_1lfzrm1OEyEI3bZ,Good Intent,0,0
R_1KjdQ9cz5tWNofu,Good Intent,0,0
R_3OsSW5ifLWV0IFz,Good Intent,0,0
R_3qsCpZmOqXxcWzv,Good Intent,1,1
R_tLCVEjDDmuf3MTD,Good Intent,0,0
R_2bZ9fG1rmUuO3mz,Good Intent,0,0
R_1hLtNnPQzXeDNXw,Good Intent,0,0
R_BLM725bOtcSNR3H,Good Intent,1,1
R_9KXXSJbjKrTU08h,Good Intent,1,1
R_2qlYN7qVf6zTQrD,Good Intent,1,1
R_3nu6RJvwz2ylj6b,Good Intent,0,0
R_xFSV2k6T0u1OjYZ,Good Intent,0,0
R_D0jiqvYAsNrvkid,Good Intent,0,0
R_3CAWj3iUjwTtSsl,Good Intent,0,0
R_1PZh9dGF4XT9ryl,Good Intent,1,1
R_3DtFdEjgTSzQohE,Good Intent,0,0
R_1N9U52eXi5WEMyw,Good Intent,0,1
R_2qk1l8AGlidQi6p,Good Intent,0,0
R_3pfYuxRxVbk5psD,Good Intent,1,0
R_RCi5RJjAlhNgfCN,Good Intent,0,1
R_2P0iqiWAPHWjyJe,Good Intent,0,0
R_1GIjjxKqN76eDsM,Good Intent,0,0
R_25LRNKOsrRrZIKU,Good Intent,1,1
R_2v2GDgHkUI05tLG,Good Intent,1,1
R_ZLcSRbT0GlA1xE5,Good Intent,1,0
R_PTAm61sSCcGdSOB,Good Intent,0,0
R_2YlmxtBxNR3Sx2z,Good Intent,0,0
R_2dRyed3Nd4cntNx,Good Intent,1,1
R_31GkUsUVtGK26zz,Good Intent,0,0
R_3R4a5ZNgCa7cp12,Good Intent,0,0
R_yWvVEbJ74OwozGp,Good Intent,0,0
R_735pTNgghkgBmGR,Good Intent,1,1
R_2VdzWtnVQOf0bsY,Good Intent,0,0
R_3g0izNanjrEe2WG,Good Intent,0,0
R_2B2lUO1UefEvE3M,Good Intent,0,0
R_3MExoPI9KqllhJ8,Good Intent,1,1
R_XScuwbNkFDVUuzL,Good Intent,0,0
R_3M3V0ejTpRCV2tT,Good Intent,0,0
R_1Hek6Rj4ds7vrth,Good Intent,1,1
R_2dgN7lVWGrycFn8,Good Intent,0,0
R_2fJ56rdqYYZz7gr,Good Intent,0,0
R_RfCuI6saP6nvHln,Good Intent,0,0
R_a3FSGAOeGx3roC5,Good Intent,0,0
R_WCIBtzJ4MP4gS8F,Good Intent,1,1
R_9LxbVKS48mWCcLf,Good Intent,1,1
R_1l076c7r3XYvP8c,Good Intent,0,0
R_2906YMnVwxPc6Ol,Good Intent,0,0
R_2wn5v5hJ2pEcJx9,Good Intent,0,0
R_1mrY8tWciCgywnG,Good Intent,1,1
R_YRKApWB1WuiGHiV,Good Intent,1,1
R_3jdLAxKtLnZQ76U,Good Intent,0,0
R_3FVvCnhw5gOn55Y,Good Intent,0,0
R_2qxAkbgFFRMEmbY,Good Intent,0,0
R_3fIeq60cvlT5nYZ,Good Intent,1,1
R_2OPIic7OOqwpt6x,Good Intent,0,0
R_1PRzlaZLBZMhxJj,Good Intent,1,1
R_1M6VLRxH6RYtPzA,Good Intent,0,0
R_3QXEUFe8K6fixwt,Good Intent,0,0
R_3kFYbmL11gJJCZI,Good Intent,1,1
R_3JL4ZWoJQH3j0Ht,Good Intent,0,0
R_3ELN27IcY4ZjDAq,Good Intent,1,1
R_3NXmu3nbW1D6dd7,Good Intent,0,0
R_r0Tlb5zi9zEcQXT,Good Intent,0,0
R_SJKA5TmM5q3ob2V,Good Intent,0,0
R_XAmfoSXeawTPawh,Good Intent,1,1
R_3e4sWbLXNKbte1q,Good Intent,1,1
R_1r3u7KS7WbhGEEI,Good Intent,1,1
R_25NMupvpSrU5kmT,Good Intent,0,0
R_3p9M0Zp04hJbfyA,Good Intent,0,0
R_27JdcmtitmuvYvq,Good Intent,1,1
R_2zBcM9x8vK5gb1l,Good Intent,0,0
R_2VKlF4WH4x5rSaq,Good Intent,1,1
R_7VbbmnM4Z8Tebst,Good Intent,1,1
R_VWJPhELsCkqPcWd,Good Intent,0,0
R_1LItsoiN0iuV1Xl,Good Intent,0,0
R_PFLC468XMpRJDCV,Good Intent,0,0
R_tSA7WkZ4HlN6d0t,Good Intent,0,0
R_3stS8Stdmai62Uw,Good Intent,0,0
R_2VJd7Y9LJjWuDoS,Good Intent,0,0
R_UaTc7swA0GX1nax,Good Intent,0,0
R_27Jwdx9VlRZ3gSI,Good Intent,1,1
R_0UQPDBgZxgAIaat,Good Intent,0,0
R_9B9aO7F9aT52xLb,Good Intent,0,0
R_1DuOSj3qvw7GBPT,Good Intent,0,0
R_32RuEmXpWD13T3K,Good Intent,0,0
R_31Es19OKRdLS7oE,Good Intent,1,1
R_1GBNgobFTO5GSRB,Good Intent,0,0
R_3rYeFVPBHkZUDeZ,Good Intent,0,0
R_1lrtCYXZxAXXIhU,Good Intent,0,0
R_2X0cHuSiaQfMPMN,Good Intent,0,0
R_2WvbBY7RUlk00Wa,Good Intent,0,0
R_2fHFAPylOKsa7P0,Good Intent,0,0
R_3iEe6nyoYBYNtts,Good Intent,0,0
R_2fvP5fW5giKpDXy,Good Intent,0,0
R_2xS61b5um8y9m2j,Good Intent,1,1
R_sdTphFjJeQlsWyZ,Good Intent,0,0
R_2wbiPaUIURkmbPj,Good Intent,0,0
R_rqMvcIQDV9PxeX7,Good Intent,0,0
R_3hfGVhoyQKG9CL8,Good Intent,0,0
R_3eq9R4nM4r4GnHi,Good Intent,0,0
R_2Xp1C1MtxXr1RFG,Good Intent,0,0
R_3nGU9mit4xmQIaZ,Good Intent,0,0
R_3HGo80riwqQuEMF,Good Intent,0,0
R_1mEjslq1kLZaOkZ,Good Intent,0,0
R_3ilDlvfHgAFRpKp,Good Intent,0,0
R_1H7WXa9t9DIz1cd,Good Intent,0,0
R_YaeQRspVqPAXmZH,Good Intent,0,0
R_26kTwYXw4YKcZ14,Good Intent,0,0
R_rfPAlZVj4SKWghz,Good Intent,0,0
R_1KkAqrYxGJs3FMk,Good Intent,0,0
R_1Peim2X8AgfvN9r,Good Intent,0,0
R_3ltuMfGPTTTpxjH,Good Intent,0,0
R_2wN9dl0SVLQauON,Good Intent,0,0
R_2E5IBceL8IDejcA,Good Intent,1,0
R_2ttiwnSHmdtsKlo,Good Intent,0,0
R_2Y5G1yuQBCz7d2M,Good Intent,0,0
R_1ilfJWG8iapxNMj,Good Intent,0,0
R_1Ldr7l6AkvHZ3rQ,Good Intent,1,1
R_1F4aUazA9CdZWjQ,Good Intent,0,0
R_NXUci5bevqS8REJ,Good Intent,1,0
R_1K3As4LWrLGHSgt,Good Intent,0,0
R_2COjIPq43Vvh66D,Good Intent,0,0
R_1Nam4djXXn2pC2V,Good Intent,0,0
R_31AxQ9wgKu5ztQG,Good Intent,1,1
R_1MLKUX89GjP8jS4,Good Intent,0,0
R_2YtFCvDmz8FvzMC,Good Intent,1,1
R_bKqh3sskVOto8xz,Good Intent,0,0
R_30rhbefJztmh31h,Good Intent,0,0
R_2PheYdIzlLXeh6R,Good Intent,0,0
R_3FQbox0neD4hOs0,Good Intent,1,1
R_1HklJDrNl0osLDs,Good Intent,0,0
R_2QlnasksU0JSxTE,Good Intent,0,0
R_a5W6nMQEidKuAgh,Good Intent,0,0
R_3DvwGsUhSMC9kuf,Good Intent,0,0
R_2EvmAynyhs5scGm,Good Intent,0,0
R_2ttZxgYMtgo3wLg,Good Intent,0,0
R_XvQejvuF1fEca4N,Good Intent,0,0
R_1ri699FpJPSazwM,Good Intent,1,1
R_3L54Bsr44bdNxPK,Good Intent,0,0
R_2414XWZjNp05lha,Good Intent,0,0
R_1q4APLXoYw9rIIL,Good Intent,0,0
R_WeuDgRyA37oSGRz,Good Intent,0,0
R_3iJwqZpLWe8Z9zj,Good Intent,0,0
R_2ctOETcrAGJpCz6,Good Intent,0,0
R_2dY2cyPllspYHr8,Good Intent,0,0
R_3NDG0qMODZ5CrK3,Good Intent,0,0
R_22JnwIhxX0tQ2Z1,Good Intent,1,1
R_tMvRYth35SJk849,Good Intent,0,0
R_1IgUXIXCjNqsiW7,Good Intent,0,0
R_2fqhKT94izD7KE3,Good Intent,0,0
R_2qn3l0SRhI2VzrK,Good Intent,0,0
R_qEFTTL5TexWQYDf,Good Intent,0,0
R_1E6wlfKIWDecMXc,Good Intent,0,0
R_1KxtxM8HfIvoRBp,Good Intent,0,0
R_1daBzw0WwOjZx4T,Good Intent,0,0
R_3xiRnaUNL8yDEqZ,Good Intent,0,0
R_vc4KAMpEni3Al1L,Good Intent,0,0
R_SHNUx2aUajQcwV3,Good Intent,0,0
R_1MYQX9iSxkLmPla,Good Intent,0,0
R_3qEjnmbaD0d67b8,Good Intent,0,0
R_3dRnuclT0hMF2TE,Good Intent,0,0
R_2c0cc9AvyF24vAH,Good Intent,0,0
R_3kzTN7MikTnzgu1,Good Intent,0,0
R_bDgEK97UPz7p0u5,Good Intent,0,0
R_1OV1E344htK9xMJ,Good Intent,0,0
R_2rvf5zeboihxXTZ,Good Intent,0,0
R_2UYgrfbpZ0rVeG9,Good Intent,0,0
R_2v7E79eLVzDE8EF,Good Intent,0,0
R_3PjEbmhcLuOUzrb,Good Intent,0,0
R_2PkafdMV3ikQSJa,Good Intent,0,0
R_3PdAaZ3lyTuHYdK,Good Intent,0,0
R_6nF9SXDhOwlJ25H,Good Intent,0,0
